Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
C3ZTC7,1,7,3.0,0.3908940464153314,0.92
C3ZVG8,1,7,3.0,-0.20412414523193165,0.76
C4-JAN-02,1,7,2.0,,0.0
C40AHT,1,19,3.0,0.15294382258037464,0.9
C40ALR,1,1,2.0,0.0,0.0
C40FHS,1,7,2.0,,0.0
C40FKD,4,7,2.0,-0.2421402936813788,0.53
C40FZG,2,19,3.5,1.7214571252710136,0.98
C40HCL,1,4,3.0,,0.0
C40HMY,1,19,3.0,0.7383206816313613,1.0
C40KLT,1,1,2.0,0.0,0.0
C40NHU,1,4,3.0,-1.4577379737113256,0.32
C40UHL,1,11,3.0,0.7946798828432627,0.99
C40VHQ,1,7,3.0,0.2743516305843674,0.93
C40WAE,1,7,3.0,-0.20412414523193165,0.76
C40WQO,1,19,3.0,,0.0
C40XPW,1,19,3.0,0.15294382258037464,0.9
C40YBS,1,4,3.0,,0.0
C40YRO,1,7,1.0,,0.0
C40ZJO,2,4,3.0,0.13736056394868917,0.78
C41CMW,1,7,1.0,,0.0
C41FDZ,1,7,2.0,-1.4919136877222166,0.31
C41FJM,1,11,3.0,0.8320502943378437,1.0
C41JTR,1,7,3.0,0.47771245719481964,0.78
C41LEI,1,1,2.0,,0.0
C41MJH,1,1,3.0,-1.083472677771923,0.46
C41MNG,1,4,3.0,-1.4577379737113256,0.32
C41MYF,1,19,3.0,,0.0
C41NKY,1,7,3.0,,0.0
C41OLJ,1,7,3.0,-0.054513926680071795,0.71
C41OWQ,1,19,3.0,-0.06898830747274062,0.89
C41RNH,1,7,1.0,,0.0
C41RYD,3,19,3.3333333333333335,1.5897875017907845,1.0
C41TDB,1,7,2.0,,0.0
C41VSC,1,1,3.0,-1.083472677771923,0.46
C41WAT,1,7,3.0,0.2743516305843674,0.93
C41YSN,1,7,3.0,0.5675318095554227,0.92
C42BFH,1,4,3.0,-0.5471529031050638,0.26
C42BOS,1,7,3.0,,0.0
C42CKX,1,7,3.0,0.6666666666666665,1.0
C42DRJ,2,11,2.5,0.1386750490563074,0.46
C42ETW,1,7,1.0,-3.0899035625347433,0.0
C42FBS,1,1,2.0,,0.0
C42FGN,1,7,3.0,0.11584895577118084,0.85
C42FXZ,1,4,4.0,,0.0
C42FZC,2,1,2.0,0.0,0.0
C42GTD,1,7,3.0,0.3908940464153314,0.92
C42HZM,1,4,3.0,-0.5310850045437948,0.78
C42JEK,1,11,2.0,,0.0
C42KCL,1,19,3.0,-0.19791075025865942,0.9
C42PAO,1,11,3.0,0.8320502943378437,1.0
C42PLT,3,19,3.3333333333333335,1.6526292166008123,1.0
C42PNF,1,7,3.0,,0.0
C42QTW,1,1,3.0,0.0,1.0
C42SMF,1,7,3.0,-0.20412414523193165,0.76
C42UWG,1,4,3.0,,0.0
C42VKG,1,7,1.0,-3.3008717816215367,0.0
C42XSZ,1,4,3.0,-0.5310850045437948,0.78
C42ZDX,1,19,3.0,,0.0
C42ZKN,1,19,3.0,-0.19791075025865942,0.9
C43AFG,1,7,3.0,,0.0
C43ANY,1,7,3.0,0.3908940464153314,0.92
C43AXD,1,7,4.0,1.6039133565428894,1.0
C43AXK,1,11,2.0,-0.5199045022208314,0.46
C43CIH,1,1,2.0,0.0,0.0
C43EHA,1,4,3.0,0.13736056394868917,0.78
C43HGV,1,7,3.0,0.2743516305843674,0.93
C43JML,1,7,2.0,,0.0
C43KTX,4,7,3.0,0.5836437135298302,1.0
C43LDR,3,7,2.0,-0.3450158076462933,0.52
C43QKL,1,4,3.0,-0.5471529031050638,0.26
C43QPK,1,19,4.0,3.4465617474213164,1.0
C43QRI,1,11,3.0,0.4937419311010187,0.92
C43QVB,1,7,3.0,0.2743516305843674,0.93
C43RLG,1,19,3.0,,0.0
C43SOJ,1,1,1.0,,0.0
C43URP,1,19,3.0,,0.0
C43UTJ,1,4,3.0,,0.0
C43VJL,1,1,1.0,,0.0
C43WPR,1,11,2.0,-0.5199045022208314,0.46
C43YAR,1,7,1.0,-2.8577380332470406,0.0
C43YCF,1,1,3.0,0.0,1.0
C45AQE,2,19,3.0,0.7383206816313613,1.0
C45HMZ,1,4,3.0,-0.5310850045437948,0.78
C45ITR,1,7,3.0,0.5675318095554227,0.92
C45JHO,1,19,2.0,,0.0
C45KEY,1,19,3.0,-0.19791075025865942,0.9
C45KPZ,2,19,3.5,2.058680621171036,1.0
C45LQX,1,11,3.0,0.7946798828432627,0.99
C45MVX,1,1,2.0,0.0,0.0
C45NGL,1,7,3.0,0.2743516305843674,0.93
C45OVL,1,7,2.0,-0.3993541055216846,0.6
C45PUM,1,4,3.0,,0.0
C45TBJ,1,7,3.0,0.6666666666666665,1.0
C45VCM,1,4,2.0,-1.5068211499136352,0.26
C45XPI,1,1,1.0,,0.0
C45ZHO,1,1,2.0,,0.0
C46ANM,1,19,4.0,3.446561747421316,1.0
C46BVP,1,7,3.0,0.47771245719481964,0.78
C46EOS,1,1,2.0,-0.9229582069908973,0.54
C46FSX,3,11,2.6666666666666665,0.5459564115674083,0.63
C46IBJ,2,7,3.0,0.4418360821684621,1.0
C46ISV,1,7,1.0,,0.0
C46JCP,2,1,3.0,-1.0408329997330656,0.48
C46KOL,1,4,2.0,-1.5068211499136352,0.26
C46KTL,2,7,1.0,,0.0
C46NFC,2,7,2.5,-0.02279803762937768,0.52
C46PXH,1,19,3.0,,0.0
C46PZG,1,7,2.0,-1.4919136877222166,0.31
C46QET,1,19,3.0,,0.0
C46QKX,1,19,3.0,,0.0
C46QSD,1,7,3.0,0.47771245719481964,0.78
C46RBQ,1,19,3.0,,0.0
C46XYG,1,19,4.0,3.025207182525229,1.0
C47BWL,1,7,3.0,0.11584895577118084,0.85
C47CFM,2,4,3.0,-1.4577379737113256,0.32
C47DPZ,2,19,3.5,1.9079181101796572,1.0
C47FYB,1,1,2.0,0.0,0.0
C47GVA,1,7,2.0,-1.4919136877222166,0.31
C47GYB,4,11,2.5,0.22890388573918447,0.49
C47HDL,2,7,3.0,0.4418360821684621,1.0
C47JPV,1,4,3.0,,0.0
C47KYI,1,1,3.0,-1.083472677771923,0.46
C47LAF,2,7,1.5,-1.4961089428620893,0.03
C47LFZ,1,4,3.0,,0.0
C47LJK,2,19,3.5,1.6142835345902724,1.0
C47MVU,1,4,3.0,,0.0
C47OXT,2,19,3.5,2.0183016532168714,1.0
C47PDJ,1,7,3.0,0.3908940464153314,0.92
C47QBL,3,4,3.0,-0.5497834329684301,0.39
C47QCI,1,1,3.0,0.0,1.0
C47QTF,1,7,3.0,,0.0
C47QTG,2,7,3.0,0.6666666666666665,1.0
C47RFN,1,7,3.0,0.2743516305843674,0.93
C47RHT,3,7,2.0,-0.3450158076462933,0.52
C47RZO,1,1,2.0,0.0,0.0
C47TLY,1,4,3.0,,0.0
C47VGW,3,19,3.3333333333333335,1.6526292166008123,1.0
C47WPI,1,11,2.0,,0.0
C47XPL,1,7,3.0,0.6666666666666665,1.0
C47YZF,1,4,4.0,,0.0
C47ZJY,1,11,3.0,0.580282860852893,0.97
C47ZQI,1,4,3.0,-0.5310850045437948,0.78
C48AQR,3,7,1.0,-3.365945337491575,0.0
C48BGL,1,19,4.0,3.4465617474213164,1.0
C48BMQ,2,1,2.0,0.0,0.0
C48BYL,1,7,3.0,,0.0
C48CAR,1,11,2.0,-0.5199045022208314,0.46
C48CJQ,2,7,3.0,0.4418360821684621,1.0
C48EIQ,3,4,3.0,-0.5497834329684301,0.39
C48FJV,1,7,3.0,0.5675318095554227,0.92
C48GPY,1,19,2.0,,0.0
C48JMX,3,7,3.0,0.5836437135298302,1.0
C48NCK,3,19,3.3333333333333335,1.5897875017907845,1.0
C48NCZ,1,1,2.0,,0.0
C48NQU,1,7,1.0,,0.0
C48NWF,1,19,3.0,0.15294382258037464,0.9
C48NWX,1,7,1.0,,0.0
C48OCQ,1,1,3.0,0.0,1.0
C48OIX,5,7,1.2,-3.3271360677385795,0.0
C48QKY,3,4,3.0,-0.5497834329684301,0.39
C48UMS,1,11,2.0,-0.16880270054518418,0.71
C48VPD,1,19,3.0,,0.0
C48WAP,1,7,2.0,,0.0
C48WFA,1,7,3.0,,0.0
C48WTA,1,19,4.0,3.025207182525229,1.0
C48XMK,1,7,3.0,0.3908940464153314,0.92
C48YEC,1,7,3.0,,0.0
C48YQU,1,7,3.0,-0.054513926680071795,0.71
C48ZGB,1,1,3.0,-1.083472677771923,0.46
C49AFB,1,19,4.0,2.8401877872187726,1.0
C49BAD,1,7,3.0,0.3908940464153314,0.92
C49BKQ,1,11,3.0,0.8320502943378437,1.0
C49DJL,1,19,3.0,0.15294382258037464,0.9
C49FXO,1,1,3.0,-1.083472677771923,0.46
C49FZU,1,7,4.0,1.6039133565428894,1.0
C49INQ,3,4,3.0,-0.5497834329684301,0.39
C49IZG,1,19,3.0,-0.07295405746286913,0.9
C49KHR,1,7,2.0,,0.0
C49MZI,1,11,3.0,0.4937419311010187,0.92
C49NCQ,1,7,3.0,0.5675318095554227,0.92
C49NHK,1,19,3.0,0.7383206816313613,1.0
C49OGE,2,11,3.0,0.7138448179310528,0.93
C49ONG,1,7,2.0,-0.07474350927519333,0.75
C49UAN,1,7,3.0,,0.0
C49YGB,1,1,2.0,-0.9229582069908973,0.54
C49YHM,1,19,3.0,-0.07295405746286913,0.9
C49YZM,1,7,3.0,-0.054513926680071795,0.71
C4A1LN,1,7,3.0,0.47771245719481964,0.78
C4A2JX,1,19,3.0,0.15294382258037464,0.9
C4A3XH,1,1,3.0,0.0,1.0
C4A5SP,5,7,1.2,-3.3271360677385795,0.0
C4A6MB,1,19,3.0,,0.0
C4A7TL,1,19,4.0,3.4465617474213164,1.0
C4A8GJ,1,4,3.0,-0.5310850045437948,0.78
C4AE8R,1,11,2.0,-0.5199045022208314,0.46
C4AJ0X,3,7,2.0,-0.3450158076462933,0.52
C4AKD7,2,1,2.0,0.0,0.0
C4ALG0,1,7,3.0,,0.0
C4ALS8,2,7,3.0,0.6666666666666665,1.0
C4AP9F,1,19,4.0,2.9707231276484296,1.0
C4APY7,1,11,3.0,0.7946798828432627,0.99
C4AUM2,1,19,4.0,2.8401877872187726,1.0
C4AV8Q,1,7,3.0,-0.054513926680071795,0.71
C4AVC1,1,7,3.0,0.47771245719481964,0.78
C4AZ3J,1,4,3.0,,0.0
C4B0ZM,1,19,3.0,-0.07295405746286913,0.9
C4B2QY,3,4,3.0,-0.5497834329684301,0.39
C4B5MX,1,1,3.0,0.0,1.0
C4B5RC,1,11,3.0,0.4937419311010187,0.92
C4B5XT,1,19,3.0,,0.0
C4BG7D,1,7,3.0,,0.0
C4BGE0,1,19,3.0,,0.0
C4BGZ1,1,7,3.0,,0.0
C4BH9E,3,7,2.0,-0.3450158076462933,0.52
C4BJ0E,1,19,3.0,,0.0
C4BMW8,1,19,3.0,0.7383206816313613,1.0
C4BR7C,1,7,4.0,,0.0
C4BT5G,1,19,4.0,,0.0
C4BVM8,1,7,3.0,-0.054513926680071795,0.71
C4BXP1,3,19,3.3333333333333335,1.5897875017907845,1.0
C4BYG5,3,1,2.0,-2.9623708453941133,0.0
C4BYI2,3,7,3.0,0.5836437135298302,1.0
C4BZ2N,3,11,2.6666666666666665,0.5459564115674083,0.63
C4C0ED,2,4,3.0,0.13736056394868917,0.78
C4C8GW,1,19,3.0,-0.06898830747274062,0.89
C4CB5Y,1,7,2.0,-0.45714439920786093,0.75
C4CBE7,1,7,3.0,0.3908940464153314,0.92
C4CD3P,1,19,4.0,3.025207182525229,1.0
C4CDI3,1,7,3.0,-0.20412414523193165,0.76
C4CE1X,1,1,1.0,,0.0
C4CG0B,1,19,4.0,,0.0
C4CIL0,1,7,3.0,,0.0
C4CNG5,1,1,2.0,0.0,0.0
C4COR1,1,4,3.0,-1.4577379737113256,0.32
C4CPO3,3,11,2.6666666666666665,0.5459564115674083,0.63
C4CQN5,1,7,3.0,0.2743516305843674,0.93
C4CR1L,1,19,3.0,0.27682264895422487,0.97
C4CRA8,2,7,2.0,-0.3993541055216846,0.6
C4CRE7,3,7,1.0,-3.365945337491575,0.0
C4CRG9,1,4,3.0,-0.5471529031050638,0.26
C4CSN8,1,7,2.0,-0.07474350927519333,0.75
C4CT6B,1,19,3.0,0.7145446229081069,1.0
C4CVI9,1,19,3.0,-0.06898830747274062,0.89
C4CX6W,1,1,2.0,,0.0
C4CY2L,1,11,3.0,0.4937419311010187,0.92
C4CY3V,2,1,2.0,-0.9229582069908973,0.54
C4D1AW,1,4,3.0,-0.5471529031050638,0.26
C4D1LZ,1,7,3.0,,0.0
C4D6XJ,1,7,3.0,,0.0
C4D6YM,1,7,3.0,,0.0
C4D7RX,1,7,3.0,-0.20412414523193165,0.76
C4D8XS,1,7,2.0,,0.0
C4D9MR,1,7,2.0,-0.45714439920786093,0.75
C4DBF9,1,4,2.0,-1.5068211499136352,0.26
C4DH0A,3,11,2.6666666666666665,0.5459564115674083,0.63
C4DH6E,1,7,3.0,0.47771245719481964,0.78
C4DH9C,1,19,3.0,0.7383206816313613,1.0
C4DHC9,3,1,2.0,-2.9623708453941133,0.0
C4DJ1V,2,19,3.0,0.7145446229081069,1.0
C4DM3N,1,19,3.0,,0.0
C4DS3F,2,7,1.5,-2.1247312990019296,0.04
C4DSH5,1,4,3.0,-0.5310850045437948,0.78
C4DZ7E,1,7,3.0,0.5472704546154938,0.86
C4DZN7,1,19,3.0,,0.0
C4E0MJ,1,7,3.0,,0.0
C4E1LF,1,19,3.0,,0.0
C4E1RT,1,7,3.0,,0.0
C4E2RC,4,19,3.25,1.339306543656062,1.0
C4E3MH,1,19,3.0,0.15294382258037464,0.9
C4E7QU,1,7,3.0,-0.054513926680071795,0.71
C4E9IK,1,11,3.0,1.1698156398982578,1.0
C4EH5S,1,4,3.0,-0.5471529031050638,0.26
C4EI0W,1,7,2.0,,0.0
C4EJ3F,1,7,2.0,,0.0
C4EJ7D,1,7,3.0,0.3908940464153314,0.92
C4EK7T,1,7,3.0,,0.0
C4EPA5,2,11,2.5,0.4975078008762706,0.65
C4EQP6,1,7,4.0,1.6039133565428894,1.0
C4EWA9,1,4,3.0,,0.0
C4EX9L,1,1,1.0,,0.0
C4EY9T,1,19,3.0,,0.0
C4F5VL,1,4,2.0,-1.5068211499136352,0.26
C4F7WU,3,1,2.0,-2.9623708453941133,0.0
C4F8UX,1,19,4.0,2.9707231276484296,1.0
C4F9HJ,1,7,2.0,-0.07474350927519333,0.75
C4F9NZ,1,7,3.0,0.2743516305843674,0.93
C4FC1N,3,11,2.6666666666666665,0.5459564115674083,0.63
C4FEY6,1,7,3.0,-0.20412414523193165,0.76
C4FH7S,3,19,3.3333333333333335,1.6526292166008123,1.0
C4FKP2,1,7,1.0,,0.0
C4FM3C,5,7,2.0,-0.2988615429539778,0.42
C4FPD3,1,7,1.0,,0.0
C4FUO7,3,7,1.0,-3.365945337491575,0.0
C4FVN8,1,1,3.0,0.0,1.0
C4FW7E,1,19,3.0,0.27682264895422487,0.97
C4FY2P,1,4,3.0,-1.4577379737113256,0.32
C4FY6J,1,11,2.0,,0.0
C4G0CX,1,19,4.0,2.9707231276484296,1.0
C4G2UR,4,11,2.5,0.29888128883203097,0.52
C4G3YC,3,4,3.0,-0.5497834329684301,0.39
C4G6XJ,2,19,3.5,1.9079181101796572,1.0
C4G7KU,1,1,3.0,-1.083472677771923,0.46
C4G7LT,1,7,3.0,-0.20412414523193165,0.76
C4G7QD,1,19,3.0,0.7383206816313613,1.0
C4GBJ1,1,19,3.0,,0.0
C4GF0P,1,7,0.0,-5.447341615277187,0.0
C4GLJ5,2,1,2.0,-0.9229582069908973,0.54
C4GM9U,1,19,4.0,2.8401877872187726,1.0
C4GNJ3,3,7,1.0,-3.7519347299772527,0.0
C4GOE6,1,19,4.0,2.9707231276484296,1.0
C4GP2H,1,1,3.0,-1.083472677771923,0.46
C4GR2M,1,4,4.0,,0.0
C4GRJ1,1,11,3.0,,0.0
C4GSD8,1,4,3.0,,0.0
C4GST2,1,7,4.0,,0.0
C4GUL8,1,4,3.0,-0.5310850045437948,0.78
C4GX9Z,1,11,2.0,-0.5199045022208314,0.46
C4GXP2,3,7,3.0,0.5836437135298302,1.0
C4H0DY,2,1,2.0,-0.9229582069908973,0.54
C4H5PR,2,19,3.5,1.9079181101796572,1.0
C4H6ZM,1,19,3.0,0.7383206816313613,1.0
C4H8ZC,1,4,3.0,0.13736056394868917,0.78
C4HAP0,3,7,2.0,-0.3450158076462933,0.52
C4HBU9,1,1,2.0,,0.0
C4HEC3,1,1,2.0,,0.0
C4HF5M,3,1,2.0,-2.9623708453941133,0.0
C4HJ7D,3,11,2.6666666666666665,0.5459564115674083,0.63
C4HKJ7,1,19,3.0,0.15294382258037464,0.9
C4HKT8,1,19,3.0,-0.19791075025865942,0.9
C4HL5B,1,7,3.0,0.11584895577118084,0.85
C4HN2Y,1,7,2.0,-1.4919136877222166,0.31
C4HPK2,3,4,3.0,-0.5497834329684301,0.39
C4HSX5,2,7,2.0,-0.3993541055216846,0.6
C4HU6M,2,1,2.0,-1.2247448713915892,0.4
C4HW1Z,1,19,4.0,3.025207182525229,1.0
C4I1VF,1,11,2.0,-0.5199045022208314,0.46
C4I3JA,3,19,3.3333333333333335,1.5897875017907845,1.0
C4I6ML,2,7,3.0,0.4418360821684621,1.0
C4I6RK,1,7,3.0,0.2743516305843674,0.93
C4I8CE,1,7,3.0,0.3908940464153314,0.92
C4I9DE,1,1,1.0,,0.0
C4ID9A,3,1,2.0,-2.9623708453941133,0.0
C4IH7G,1,19,2.0,,0.0
C4IK2P,1,19,3.0,,0.0
C4IP5C,2,19,3.5,1.6142835345902724,1.0
C4IRY2,1,11,3.0,0.6726022302119343,0.91
C4IS7E,1,7,3.0,-0.20412414523193165,0.76
C4IU5T,1,7,1.0,-2.8577380332470406,0.0
C4IW9J,1,7,2.0,,0.0
C4IW9M,1,7,3.0,0.47771245719481964,0.78
C4IX6W,3,19,3.3333333333333335,1.5897875017907845,1.0
C4IY8M,2,7,0.5,-4.4117253386085205,0.0
C4IZ1J,1,11,3.0,0.4937419311010187,0.92
C4J5DH,1,4,3.0,-0.5310850045437948,0.78
C4J5EW,1,1,3.0,0.0,1.0
C4J5ZF,1,7,2.0,-0.733799385705343,0.39
C4J6AD,1,7,3.0,,0.0
C4J9ON,1,7,4.0,1.6039133565428894,1.0
C4JG5S,1,19,3.0,-0.06898830747274062,0.89
C4JGI8,1,4,3.0,-1.4577379737113256,0.32
C4JLA2,1,7,2.0,-1.4919136877222166,0.31
C4JN9U,3,1,2.0,-2.9623708453941133,0.0
C4JNI5,1,7,3.0,-0.054513926680071795,0.71
C4JO1V,1,7,3.0,0.3908940464153314,0.92
C4JO6Z,1,19,4.0,2.8401877872187726,1.0
C4JOA0,1,11,2.0,-0.5199045022208314,0.46
C4JQ2N,1,4,4.0,,0.0
C4JQH6,1,19,4.0,3.025207182525229,1.0
C4JSP6,1,4,3.0,-0.5310850045437948,0.78
C4JTZ5,1,7,3.0,,0.0
C4JU1X,1,7,1.0,-3.0899035625347433,0.0
C4JUD1,1,7,3.0,0.9545454545454544,0.92
C4JX5S,2,7,3.5,0.7797740573947983,0.84
C4JY5R,3,19,3.3333333333333335,1.6526292166008123,1.0
C4K0GX,1,19,4.0,2.8401877872187726,1.0
C4K0IL,1,1,3.0,-1.083472677771923,0.46
C4K3PR,3,4,3.0,-0.5497834329684301,0.39
C4K6BH,1,11,3.0,0.4937419311010187,0.92
C4KCW8,1,7,2.0,,0.0
C4KF7S,1,7,3.0,0.2743516305843674,0.93
C4KGB9,1,7,3.0,0.5675318095554227,0.92
C4KI0B,3,19,3.3333333333333335,1.6526292166008123,1.0
C4KPO7,1,19,3.0,,0.0
C4KRM1,1,19,3.0,-0.19791075025865942,0.9
C4KRT0,1,7,3.0,0.6666666666666665,1.0
C4KRV8,3,7,2.0,-0.3450158076462933,0.52
C4KU0S,1,4,4.0,,0.0
C4KU1Y,3,11,2.6666666666666665,0.5459564115674083,0.63
C4KU2S,1,4,3.0,,0.0
C4KUM3,3,7,1.0,-3.365945337491575,0.0
C4KX0O,1,1,1.0,,0.0
C4L0HV,1,4,4.0,,0.0
C4L0JB,1,7,3.0,,0.0
C4L1FE,1,1,2.0,,0.0
C4L1JK,1,7,3.0,0.6666666666666665,1.0
C4L2QN,1,4,3.0,,0.0
C4L2WN,1,1,3.0,0.0,1.0
C4L3NU,1,4,2.0,-1.5068211499136352,0.26
C4L7PE,1,19,3.0,-0.07295405746286913,0.9
C4L8XR,1,7,3.0,0.47771245719481964,0.78
C4LD8H,1,19,4.0,3.025207182525229,1.0
C4LEI9,1,7,0.0,-5.447341615277187,0.0
C4LJU3,1,1,3.0,0.0,1.0
C4LJV9,5,4,3.0,-0.7191949522280763,0.32
C4LKB3,3,11,2.6666666666666665,0.5459564115674083,0.63
C4LNV5,1,7,3.0,,0.0
C4LO5V,1,7,3.0,,0.0
C4LPZ3,1,19,3.0,-0.19791075025865942,0.9
C4LR9M,3,7,3.0,0.5836437135298302,1.0
C4LS2A,1,19,3.0,,0.0
C4LT2D,1,19,3.0,0.15294382258037464,0.9
C4LVO6,2,7,0.5,-4.4117253386085205,0.0
C4LW6I,3,1,2.0,-2.9623708453941133,0.0
C4LZ5C,1,7,3.0,0.5675318095554227,0.92
C4LZM6,3,19,3.3333333333333335,1.6526292166008123,1.0
C4M1JC,1,19,4.0,2.8401877872187726,1.0
C4M2NP,1,11,3.0,0.4937419311010187,0.92
C4M6YT,1,7,1.0,,0.0
C4M9AU,1,7,0.0,-5.447341615277187,0.0
C4M9FH,3,7,2.0,-0.3450158076462933,0.52
C4MD6C,1,1,2.0,0.0,0.0
C4MD9V,1,19,4.0,3.446561747421316,1.0
C4MEP2,1,11,3.0,0.7946798828432627,0.99
C4MH8K,1,7,4.0,1.6039133565428894,1.0
C4MHK6,1,7,1.0,,0.0
C4MJ6O,3,19,3.3333333333333335,1.6526292166008123,1.0
C4MLS1,1,7,1.0,,0.0
C4MNS3,1,7,1.0,,0.0
C4MO6G,1,4,3.0,,0.0
C4MOE2,3,7,1.0,-3.365945337491575,0.0
C4MON9,1,19,4.0,3.446561747421316,1.0
C4MQ0A,2,1,2.0,-2.9623708453941133,0.0
C4MS6D,1,11,2.0,-0.5199045022208314,0.46
C4MT1H,1,4,3.0,-0.5310850045437948,0.78
C4MV2N,3,7,2.0,-0.3450158076462933,0.52
C4MVN6,1,7,3.0,,0.0
C4MX5U,1,19,3.0,,0.0
C4MXB8,1,7,3.0,0.11584895577118084,0.85
C4N0WL,1,19,3.0,,0.0
C4N1DX,1,19,3.0,-0.06898830747274062,0.89
C4N2PZ,1,19,3.0,,0.0
C4N3LI,1,19,3.0,-0.07295405746286913,0.9
C4N3OC,2,11,2.5,0.4975078008762706,0.65
C4N8BX,1,1,2.0,-0.9229582069908973,0.54
C4N8DB,1,4,4.0,,0.0
C4N8QO,1,7,3.0,0.2743516305843674,0.93
C4N9ZB,1,4,3.0,0.0,0.0
C4NE6H,2,19,3.5,1.7431515872978387,1.0
C4NJG2,2,7,2.0,,0.0
C4NMT5,1,11,2.0,-0.5199045022208314,0.46
C4NP8U,1,1,2.0,-0.9229582069908973,0.54
C4NST7,1,7,2.0,,0.0
C4NTZ7,1,7,2.0,,0.0
C4NUA0,2,7,1.5,-1.4961089428620893,0.03
C4NUY0,3,4,3.0,-0.5497834329684301,0.39
C4NVE2,1,7,3.0,,0.0
C4NX6W,3,19,3.3333333333333335,1.5897875017907845,1.0
C4NX8M,1,7,2.0,,0.0
C4NZB0,1,19,4.0,3.025207182525229,1.0
C4O0QK,1,7,3.0,0.5675318095554227,0.92
C4O1PT,1,1,3.0,-1.083472677771923,0.46
C4O2GZ,3,7,3.0,0.5836437135298302,1.0
C4O2KF,1,7,2.0,-1.4919136877222166,0.31
C4O2MG,1,19,3.0,,0.0
C4O3HY,1,1,3.0,-1.083472677771923,0.46
C4O3QM,3,19,3.3333333333333335,1.6526292166008123,1.0
C4O5HS,1,11,2.0,,0.0
C4O8QH,1,4,4.0,,0.0
C4OBD1,1,4,4.0,,0.0
C4OCF1,1,11,2.0,,0.0
C4ODQ2,1,7,1.0,-3.0899035625347433,0.0
C4OE1F,1,7,2.0,,0.0
C4OF7Q,1,7,2.0,-0.39735970711951285,0.68
C4OG3X,1,4,4.0,,0.0
C4OJ3I,1,11,3.0,0.7946798828432627,0.99
C4OJ6D,1,1,2.0,0.0,0.0
C4ONR3,1,4,3.0,0.0,0.0
C4OS3J,3,19,3.3333333333333335,1.5897875017907845,1.0
C4OSN5,3,7,3.0,0.5836437135298302,1.0
C4OUL9,1,7,1.0,,0.0
C4OVP2,3,7,2.0,-0.3450158076462933,0.52
C4OZ1U,1,11,3.0,0.8320502943378437,1.0
C4P1IM,3,1,2.0,-2.9623708453941133,0.0
C4P1XN,1,7,2.0,-1.4919136877222166,0.31
C4P3AM,1,19,4.0,3.025207182525229,1.0
C4P3EK,1,4,4.0,,0.0
C4P3WN,1,19,4.0,3.025207182525229,1.0
C4P5DV,1,11,3.0,0.4937419311010187,0.92
C4P5RL,1,4,2.0,-1.5068211499136352,0.26
C4P6MT,2,7,3.0,0.4418360821684621,1.0
C4P7UD,3,1,2.0,-2.9623708453941133,0.0
C4P8LX,1,19,4.0,3.446561747421316,1.0
C4P9NG,2,19,3.0,0.7383206816313613,1.0
C4PF5A,1,7,1.0,,0.0
C4PGA5,1,7,3.0,0.3908940464153314,0.92
C4PHX5,1,7,3.0,,0.0
C4PJ6V,1,7,1.0,,0.0
C4PQ5A,1,11,2.0,-0.5199045022208314,0.46
C4PS0F,2,7,3.5,0.7797740573947983,0.84
C4PT0L,1,19,3.0,-0.06898830747274062,0.89
C4PTW2,1,7,1.0,,0.0
C4PU0N,1,7,1.0,-3.0899035625347433,0.0
C4PW3A,1,1,2.0,,0.0
C4PWA9,4,4,3.0,-0.54191718792243,0.32
C4PZ9H,2,1,2.0,-0.9229582069908973,0.54
C4Q2ER,1,19,3.0,-0.19791075025865942,0.9
C4Q2MA,1,11,2.0,,0.0
C4Q2MH,1,11,2.0,,0.0
C4Q2VX,1,7,2.0,,0.0
C4Q3GC,1,11,2.0,,0.0
C4Q6MO,1,7,1.0,,0.0
C4Q7JB,3,11,2.6666666666666665,0.5459564115674083,0.63
C4Q8VK,2,7,1.5,-1.4961089428620893,0.03
C4QA9X,1,19,3.0,0.15294382258037464,0.9
C4QCJ1,1,7,3.0,0.5675318095554227,0.92
C4QEA8,1,1,3.0,-1.083472677771923,0.46
C4QFZ6,1,7,2.0,,0.0
C4QN9K,1,19,3.0,,0.0
C4QO8E,1,7,3.0,,0.0
C4QU0M,2,7,0.5,-4.4117253386085205,0.0
C4QU6G,1,19,3.0,,0.0
C4QYJ6,1,7,3.0,,0.0
C4R1GL,1,19,3.0,-0.07295405746286913,0.9
C4R5HG,1,1,2.0,0.0,0.0
C4R6NA,1,19,4.0,2.9707231276484296,1.0
C4R7GX,1,7,3.0,0.5675318095554227,0.92
C4R7XU,3,7,3.0,0.5836437135298302,1.0
C4R8EB,1,11,2.0,-0.5199045022208314,0.46
C4R8HV,1,19,4.0,3.446561747421316,1.0
C4R8OG,4,7,1.25,-2.956939334264223,0.0
C4R8ZK,1,1,3.0,0.0,1.0
C4RB7W,3,7,2.0,-0.3450158076462933,0.52
C4RC3Y,1,4,3.0,-0.5471529031050638,0.26
C4RD9Y,3,7,3.0,0.5836437135298302,1.0
C4RFP5,1,19,4.0,2.9707231276484296,1.0
C4RHF3,3,19,3.3333333333333335,1.5897875017907845,1.0
C4RL7Q,3,11,2.6666666666666665,0.5459564115674083,0.63
C4RLW0,1,1,2.0,0.0,0.0
C4RNH2,2,19,3.0,0.7383206816313613,1.0
