Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
CX8H9B,1,7,3.0,,0.0
CX8HP4,1,4,1.0,,0.0
CX8I0C,1,10,3.0,,0.0
CX8I0G,3,7,2.0,-0.3604767715468762,0.47
CX8IQ0,1,4,4.0,,0.0
CX8JP5,3,7,2.0,-0.2632519137892411,0.5
CX8N1E,2,10,3.0,0.714814506481447,0.96
CX8N4D,1,4,3.0,,0.0
CX8O1D,1,4,2.0,-1.3341052867874588,0.28
CX8R7B,1,4,2.0,-1.4027752513781488,0.28
CX8TR0,3,13,2.0,-0.8955334711889906,0.38
CX8W4F,1,1,3.0,,0.0
CX8Y6Z,2,10,3.0,1.5670935878004133,1.0
CX8YE7,1,1,3.0,0.0,1.0
CX8ZA1,1,7,3.0,0.4931969619160716,0.92
CX90YO,1,4,3.0,-1.0,0.5
CX92LU,1,10,3.0,0.42425965396222415,0.92
CX92WH,2,1,2.5,-0.6087807775281006,0.24
CX93TR,1,4,3.0,0.0,0.0
CX94UQ,1,4,1.0,,0.0
CX95WT,1,10,3.0,1.1921469919530692,0.92
CX97QO,1,7,3.0,0.3563315890464476,0.89
CX98TO,1,4,2.0,-1.3341052867874588,0.28
CX9A3J,1,7,3.0,0.4931969619160716,0.92
CX9AH8,1,1,3.0,0.0,1.0
CX9H0V,1,4,4.0,,0.0
CX9H1L,1,7,3.0,0.4213504858001919,0.93
CX9LH5,1,4,3.0,0.0,0.0
CX9LM7,3,13,2.0,-0.8955334711889906,0.38
CX9P8K,1,1,3.0,0.0,1.0
CX9S7W,1,4,2.0,,0.0
CX9SM6,3,4,1.6666666666666667,-0.917041126567603,0.18
CX9T5I,1,7,2.0,,0.0
CX9TJ4,4,1,3.0,2.872552741301585,1.0
CX9VH0,3,7,2.0,-0.2632519137892411,0.5
CX9VO4,2,7,2.5,0.6798506171404479,0.78
CXA0Q9,1,10,3.0,1.5670935878004133,1.0
CXA3M9,1,7,2.0,-0.8971664988325516,0.36
CXA45O,1,4,3.0,0.0,0.0
CXA70K,1,4,2.0,-1.3341052867874588,0.28
CXAG49,2,1,3.0,0.0,1.0
CXB2Q6,3,4,1.6666666666666667,-0.917041126567603,0.18
CXB7E6,1,7,2.0,,0.0
CXB7N9,1,10,3.0,0.39539439203710747,0.92
CXB95D,1,7,2.0,,0.0
CXB9T0,1,4,3.0,-1.0,0.5
CXBM90,1,7,3.0,0.8336157713463014,1.0
CXBZ57,1,13,2.0,,0.0
CXC2S5,1,7,2.0,-0.6039571739702033,0.46
CXC35U,1,13,2.0,-1.1751393027860062,0.42
CXC6E3,1,10,3.0,0.714814506481447,0.96
CXC70Q,3,4,3.0,-0.6910467950160522,0.35
CXC80L,1,4,2.0,-1.3341052867874588,0.28
CXCJ10,1,7,3.0,0.3563315890464476,0.89
CXCS24,1,7,3.0,0.8336157713463014,1.0
CXCZ71,1,10,3.0,,0.0
CXD39F,1,4,2.0,-0.5927489783638191,0.74
CXD39Z,2,1,3.5,,0.0
CXD3F9,2,1,3.5,0.0,1.0
CXD47A,1,10,3.0,1.5670935878004133,1.0
CXD51S,1,7,1.0,-1.4444444444444442,0.15
CXD5V6,1,13,2.0,-1.1751393027860062,0.42
CXD74W,3,4,3.0,-0.6910467950160522,0.35
CXD90A,4,4,1.75,-0.8207132771382329,0.18
CXD9S3,3,1,3.0,2.872552741301585,1.0
CXDF80,4,7,2.0,-0.1360454999358204,0.52
CXE02J,1,7,3.0,,0.0
CXE17N,1,10,3.0,0.42425965396222415,0.92
CXE18A,1,7,3.0,,0.0
CXE3G5,1,7,3.0,0.4931969619160716,0.92
CXE61G,1,10,3.0,0.39539439203710747,0.92
CXE6O5,1,4,3.0,-0.9607689228305228,0.52
CXE76N,1,4,2.0,-1.3341052867874588,0.28
CXE92M,1,1,4.0,0.0,1.0
CXE9A8,3,13,2.0,-0.8955334711889906,0.38
CXEA13,1,7,3.0,0.4931969619160716,0.92
CXEG20,1,1,3.0,0.0,1.0
CXEH74,1,7,2.0,,0.0
CXEJ32,3,4,1.6666666666666667,-0.917041126567603,0.18
CXEK45,3,4,3.0,-0.6910467950160522,0.35
CXEL39,1,10,3.0,,0.0
CXEP17,1,7,3.0,,0.0
CXEQ42,1,7,2.0,,0.0
CXEV84,1,7,3.0,0.4931969619160716,0.92
CXEW19,1,10,3.0,,0.0
CXF1S4,3,7,2.0,-0.3604767715468762,0.47
CXF80W,1,1,3.0,,0.0
CXF8J2,1,7,3.0,,0.0
CXF9E7,5,10,3.0,1.1318988820058595,0.96
CXF9Q3,3,1,3.0,2.872552741301585,1.0
CXFB14,2,7,2.0,-0.2060468455108898,0.52
CXFK83,1,13,2.0,,0.0
CXFR60,1,7,3.0,,0.0
CXG41E,1,4,2.0,-0.5927489783638191,0.74
CXG5Z9,1,13,2.0,,0.0
CXGN47,1,7,3.0,,0.0
CXH10R,1,13,1.0,-3.181886533783944,0.0
CXH2S6,3,7,2.6666666666666665,0.7595877014008783,0.78
CXH39G,1,4,2.0,,0.0
CXH48N,1,4,2.0,-1.3341052867874588,0.28
CXH5O8,1,1,4.0,0.0,1.0
CXH5Z0,1,7,2.0,-0.4885138148673662,0.53
CXH63V,1,13,2.0,,0.0
CXH7F8,3,13,2.0,-0.8955334711889906,0.38
CXH7Y0,1,1,3.0,,0.0
CXH86I,2,7,2.5,0.0731272424127128,0.44
CXHJ84,1,4,4.0,,0.0
CXHM49,2,1,2.5,-0.6087807775281006,0.24
CXHQ58,1,7,3.0,0.3563315890464476,0.89
CXHQ89,1,4,2.0,-0.2773500981126144,0.74
CXI23L,1,4,3.0,0.0,0.0
CXI7Z8,1,7,2.0,-0.6039571739702033,0.46
CXI9D0,1,7,2.0,0.050774578905949455,0.84
CXIB21,1,7,3.0,0.8014795324000771,1.0
CXIC58,2,4,1.5,-1.469128317184245,0.0
CXJ07F,5,13,2.0,-0.9548957555118994,0.27
CXJ0R7,1,4,3.0,,0.0
CXJ17M,3,7,2.0,-0.2632519137892411,0.5
CXJ53K,1,7,1.0,-1.4444444444444442,0.15
CXJ5V2,3,4,3.0,-0.6910467950160522,0.35
CXJ7M5,2,1,2.5,-0.6087807775281006,0.24
CXJ8R7,1,4,2.0,,0.0
CXJ8W9,1,4,1.0,,0.0
CXJA29,1,4,1.0,,0.0
CXJK95,1,7,1.0,-1.4444444444444442,0.15
CXJN98,1,10,3.0,0.42425965396222415,0.92
CXJV17,2,4,2.0,-0.3133630367250917,0.58
CXK27R,1,7,3.0,0.3563315890464476,0.89
CXK63D,4,4,3.0,-0.613678413796144,0.24
CXK75F,1,7,3.0,0.8014795324000771,1.0
CXK76V,1,4,2.0,-0.876737866706727,0.52
CXK7Z8,1,7,2.0,-0.7726911394933923,0.58
CXKG30,1,10,3.0,,0.0
CXKH51,1,7,3.0,0.4213504858001919,0.93
CXL1P5,1,1,3.0,0.0,1.0
CXL35F,1,10,3.0,0.42425965396222415,0.92
CXL3Q8,1,4,1.0,,0.0
CXL4Q3,3,4,1.6666666666666667,-0.917041126567603,0.18
CXL76C,1,7,2.0,-0.06337242505244785,0.78
CXLF42,1,7,3.0,,0.0
CXLI39,1,7,2.0,,0.0
CXLR24,1,4,3.0,-0.9607689228305228,0.52
CXLV30,1,7,3.0,0.3563315890464476,0.89
CXLW54,1,7,3.0,0.8336157713463014,1.0
CXM65L,1,7,3.0,,0.0
CXM78K,1,7,3.0,,0.0
CXMA02,2,1,3.0,0.0,1.0
CXMA20,1,7,2.0,,0.0
CXMK07,1,13,1.0,-3.181886533783944,0.0
CXMN06,1,7,2.0,,0.0
CXMO94,1,7,2.0,-0.7726911394933923,0.58
CXMV19,1,4,2.0,-1.3341052867874588,0.28
CXN1C7,2,7,2.0,-0.6039571739702033,0.46
CXN32U,1,10,3.0,,0.0
CXN6C4,1,4,2.0,-1.4027752513781488,0.28
CXN93A,3,10,3.0,1.1966256978540506,0.96
CXN94C,2,4,2.0,-1.3341052867874588,0.28
CXN9L6,1,13,3.0,0.5619514869490169,1.0
CXNL69,1,7,3.0,0.8014795324000771,1.0
CXNP26,1,7,3.0,,0.0
CXO18I,1,7,3.0,,0.0
CXO59G,1,7,2.0,-0.37363235887853635,0.64
CXO60C,1,7,2.0,,0.0
CXO9S1,1,1,3.0,0.0,1.0
CXOU89,1,7,3.0,,0.0
CXP08O,1,13,3.0,0.5619514869490169,1.0
CXP2G5,3,7,2.0,-0.3604767715468762,0.47
CXP2M0,2,7,2.5,0.0731272424127128,0.44
CXP2M4,1,7,2.0,-0.7726911394933923,0.58
CXP57T,1,1,2.0,-1.7795130420052179,0.24
CXP67J,1,4,1.0,,0.0
CXP73N,1,13,2.0,-0.5619514869490163,0.55
CXPD58,2,4,3.0,-1.0,0.5
CXPK46,1,4,2.0,-1.3341052867874588,0.28
CXPO84,1,7,3.0,,0.0
CXPT85,1,7,3.0,0.4931969619160716,0.92
CXQ02F,1,10,3.0,,0.0
CXQ02H,1,1,4.0,,0.0
CXQ19C,3,13,2.0,-0.8955334711889906,0.38
CXQ6E3,1,7,3.0,0.3563315890464476,0.89
CXQ8H4,1,10,3.0,,0.0
CXQN27,1,1,3.0,0.0,1.0
CXQO59,1,10,2.0,-0.13360104902630554,0.7
CXQR70,1,7,2.0,,0.0
CXR4Y7,2,4,1.5,-1.1626999190982608,0.0
CXRG25,1,7,2.0,,0.0
CXS05L,1,4,4.0,,0.0
CXS21P,2,7,2.0,0.050774578905949455,0.84
CXS2U7,2,7,2.5,0.0731272424127128,0.44
CXS43I,3,10,3.0,1.1966256978540506,0.96
CXS52V,1,1,3.0,0.0,1.0
CXS7Y5,2,4,3.0,-0.9607689228305228,0.52
CXS91P,1,4,2.0,,0.0
CXSL48,1,4,2.0,-1.3341052867874588,0.28
CXSQ19,3,7,2.0,-0.2632519137892411,0.5
CXSQ75,3,7,2.0,-0.3604767715468762,0.47
CXSZ08,3,1,3.0,2.872552741301585,1.0
CXT0A2,1,7,3.0,1.6240875853910703,1.0
CXT19C,1,4,2.0,-0.2773500981126144,0.74
CXT1Y6,1,13,3.0,0.6546536707079768,1.0
CXT2L1,2,7,2.5,0.0731272424127128,0.44
CXT3B5,1,4,3.0,0.0,0.0
CXT41G,2,4,1.5,-1.1626999190982608,0.0
CXT60O,1,1,4.0,0.0,1.0
CXT7P9,1,7,3.0,0.4913036844405176,0.93
CXT8B4,1,7,2.0,-0.8971664988325516,0.36
CXT8Y2,3,7,2.6666666666666665,0.7595877014008783,0.78
CXT93P,1,10,3.0,0.39539439203710747,0.92
CXTE06,1,4,2.0,-1.3341052867874588,0.28
CXTE12,1,1,3.0,,0.0
CXTM57,4,1,3.0,2.872552741301585,1.0
CXTZ76,1,7,2.0,-0.8971664988325516,0.36
CXU0N5,1,13,2.0,,0.0
CXU3T1,2,4,3.0,-1.4028179652003299,0.13
CXU3W9,1,4,2.0,-0.9068205238163604,0.5
CXU42D,1,10,3.0,1.5670935878004133,1.0
CXU4W0,1,13,2.0,-1.3184178509834787,0.34
CXU62W,3,7,2.0,-0.3604767715468762,0.47
CXU63O,1,7,3.0,0.3563315890464476,0.89
CXUC05,1,10,3.0,,0.0
CXUH46,3,4,1.6666666666666667,-0.917041126567603,0.18
CXUP02,1,1,3.0,0.0,1.0
CXV3O9,1,10,3.0,1.5670935878004133,1.0
CXV3W2,3,10,3.0,1.1966256978540506,0.96
CXV5Q2,1,7,3.0,,0.0
CXV7H2,1,1,3.0,0.0,1.0
CXV96Y,1,7,3.0,0.8014795324000771,1.0
CXVN32,1,7,3.0,0.4213504858001919,0.93
CXW48Z,1,13,2.0,-0.5619514869490163,0.55
CXW4J6,1,4,2.0,-0.876737866706727,0.52
CXW7U0,3,4,3.0,-0.6910467950160522,0.35
CXW96U,1,7,2.0,,0.0
CXWG13,1,1,3.0,0.0,1.0
CXWJ92,1,7,3.0,0.4913036844405176,0.93
CXY02N,1,7,3.0,0.4213504858001919,0.93
CXY1K6,1,4,2.0,-1.3341052867874588,0.28
CXY1S8,1,10,3.0,0.39539439203710747,0.92
CXY58G,2,13,2.0,-0.5619514869490163,0.55
CXY6V4,1,7,3.0,0.4213504858001919,0.93
CXY8A4,3,1,3.0,2.872552741301585,1.0
CXYD91,1,4,2.0,-0.2773500981126144,0.74
CXYJ80,1,4,4.0,,0.0
CXYK82,3,7,2.6666666666666665,0.7595877014008783,0.78
CXYU90,1,4,4.0,,0.0
CXZ1U2,1,4,3.0,0.0,0.0
CXZ2Q1,1,7,2.0,-0.8971664988325516,0.36
CXZ6M4,1,4,2.0,-1.3341052867874588,0.28
CXZ6O9,1,7,3.0,,0.0
CXZ87T,1,4,4.0,,0.0
CXZC29,1,4,3.0,-0.9607689228305228,0.52
CXZG59,1,13,2.0,,0.0
CXZU03,1,7,3.0,0.4213504858001919,0.93
CY01EP,1,7,2.0,,0.0
CY04LE,3,10,3.0,1.1966256978540506,0.96
CY05LS,1,1,3.0,0.0,1.0
CY09UA,2,13,2.0,-0.8955334711889906,0.38
CY0BA2,1,7,3.0,0.4913036844405176,0.93
CY0CK6,1,4,1.0,,0.0
CY0D7P,1,4,2.0,-0.2773500981126144,0.74
CY0F1M,1,7,2.0,-0.6039571739702033,0.46
CY0GK7,1,4,3.0,,0.0
CY0HD7,3,4,3.0,-0.6910467950160522,0.35
CY0JI9,1,7,2.0,-0.6039571739702033,0.46
CY0K6A,1,4,1.0,,0.0
CY0KD5,1,7,2.0,-1.980396118839614,0.13
CY0Q2M,1,4,2.0,-1.3341052867874588,0.28
CY0R2X,1,7,3.0,0.8336157713463014,1.0
CY0S5T,1,4,4.0,,0.0
CY0VJ8,1,7,2.0,-0.6039571739702033,0.46
CY0WF5,2,1,3.0,,0.0
CY0WG9,1,4,3.0,-0.9607689228305228,0.52
CY0ZJ7,1,4,1.0,,0.0
CY10OR,1,7,2.0,,0.0
CY13QV,1,1,3.0,0.0,1.0
CY14GT,1,4,2.0,-1.603567451474547,0.28
CY18JF,1,7,2.0,,0.0
CY19CJ,1,7,3.0,0.3563315890464476,0.89
CY1AI4,1,13,2.0,,0.0
CY1AR6,1,10,3.0,0.42425965396222415,0.92
CY1B9U,1,7,3.0,0.4213504858001919,0.93
CY1DW7,2,4,3.5,,0.0
CY1F3R,1,13,3.0,0.5619514869490169,1.0
CY1HK4,1,4,1.0,,0.0
CY1KQ8,1,1,3.0,,0.0
CY1M9Q,4,7,2.0,-0.1360454999358204,0.52
CY1OJ5,3,4,3.0,-0.6910467950160522,0.35
CY1Q4D,1,1,3.0,,0.0
CY1Z6T,1,4,2.0,,0.0
CY24ED,1,1,3.0,0.0,1.0
CY24QI,2,7,2.0,-0.6039571739702033,0.46
CY24RJ,1,7,3.0,0.8336157713463014,1.0
CY28CB,1,13,2.0,-0.5619514869490163,0.55
CY29BU,1,4,2.0,-1.3341052867874588,0.28
CY29OV,1,1,3.0,0.0,1.0
CY29SV,1,7,2.0,-0.8971664988325516,0.36
CY2A8V,1,10,3.0,1.5670935878004133,1.0
CY2D0A,1,1,3.0,0.0,1.0
CY2F3Q,3,7,2.6666666666666665,0.7595877014008783,0.78
CY2HF8,2,7,3.0,0.45401858887714763,0.82
CY2HJ0,1,7,2.0,,0.0
CY2J9R,1,13,3.0,0.5619514869490169,1.0
CY2K5B,1,7,3.0,,0.0
CY2KD0,1,4,2.0,-0.876737866706727,0.52
CY2NW6,1,7,2.0,-0.3442141954107571,0.7
CY2O8J,1,1,3.0,0.0,1.0
CY2Q9O,1,10,3.0,0.714814506481447,0.96
CY2SM6,1,13,2.0,,0.0
CY2UI5,3,4,3.0,-0.6910467950160522,0.35
CY2VI3,1,7,2.0,-0.6039571739702033,0.46
CY2WG3,1,7,2.0,,0.0
CY2WM3,1,13,2.0,,0.0
CY2XM7,1,13,3.0,0.5619514869490169,1.0
CY2Z6S,1,1,3.0,0.0,1.0
CY30US,1,7,3.0,0.4931969619160716,0.92
CY31BG,1,7,2.0,-0.7726911394933923,0.58
CY31HD,1,7,3.0,0.4213504858001919,0.93
CY35QT,1,4,1.0,,0.0
CY35VS,1,13,1.0,-3.181886533783944,0.0
CY36BC,1,1,3.0,0.0,1.0
CY36RI,2,4,1.5,-1.469128317184245,0.0
CY37RJ,1,7,2.0,,0.0
CY38AN,1,7,3.0,0.3563315890464476,0.89
CY3A6Q,1,7,3.0,,0.0
CY3CT2,1,7,3.0,,0.0
CY3DR9,1,10,3.0,0.42425965396222415,0.92
CY3ER7,1,7,3.0,0.8014795324000771,1.0
CY3G8F,3,7,2.0,-0.3604767715468762,0.47
CY3J0G,1,13,3.0,0.6546536707079768,1.0
CY3MB9,1,1,3.0,0.0,1.0
CY3MR0,1,7,2.0,,0.0
CY3N7H,1,7,2.0,,0.0
CY3NX9,1,7,3.0,0.4913036844405176,0.93
CY3OX0,1,7,3.0,0.8014795324000771,1.0
CY3ZK1,1,13,2.0,,0.0
CY41VI,1,1,3.0,,0.0
CY43FD,1,13,3.0,0.5619514869490169,1.0
CY45EB,1,1,3.0,,0.0
CY45LU,1,4,3.0,-0.9607689228305228,0.52
CY46CB,4,7,2.0,-0.25919075223893673,0.49
CY46QV,1,4,2.0,-0.2773500981126144,0.74
CY47AQ,3,1,3.0,2.872552741301585,1.0
CY49QF,1,10,3.0,0.39539439203710747,0.92
CY4AX3,1,7,3.0,0.3563315890464476,0.89
CY4B7Z,3,7,2.6666666666666665,0.7595877014008783,0.78
CY4BX8,1,13,2.0,,0.0
CY4C8G,1,13,3.0,0.5619514869490169,1.0
CY4CX1,1,7,3.0,0.4913036844405176,0.93
CY4F0W,1,1,2.0,-1.7795130420052179,0.24
CY4F2O,1,13,2.0,,0.0
CY4IZ3,1,13,3.0,0.5619514869490169,1.0
CY4K1P,1,7,3.0,0.4931969619160716,0.92
CY4LG8,3,7,2.0,-0.3604767715468762,0.47
CY4MJ6,1,4,3.0,,0.0
CY4MV6,3,7,2.0,-0.2632519137892411,0.5
CY4O6Z,2,1,3.5,0.0,1.0
CY4PB3,3,4,1.6666666666666667,-0.917041126567603,0.18
CY4W2C,1,13,3.0,0.5619514869490169,1.0
CY4WG9,3,4,2.6666666666666665,-0.6102468607690255,0.28
CY4X5D,1,10,3.0,0.39539439203710747,0.92
CY4XL9,1,7,3.0,0.8336157713463014,1.0
CY50LI,1,1,3.0,,0.0
CY50WC,3,1,3.0,2.872552741301585,1.0
CY52UI,1,7,3.0,,0.0
CY54BL,1,7,2.0,-0.6039571739702033,0.46
CY57GR,3,4,1.6666666666666667,-0.917041126567603,0.18
CY57NQ,1,13,2.0,,0.0
CY58GA,1,4,3.0,-0.5310850045437947,0.78
CY58ZD,2,7,2.0,-0.5269073088381655,0.5
CY59CA,3,13,2.0,-0.8955334711889906,0.38
CY59DH,1,7,3.0,,0.0
CY5BC2,1,1,3.0,0.0,1.0
CY5CW2,3,7,2.0,-0.3604767715468762,0.47
CY5D1K,2,10,3.0,0.714814506481447,0.96
CY5DQ1,2,4,3.0,-0.9607689228305228,0.52
CY5E0J,1,7,3.0,0.8043996665398434,1.0
CY5H7I,1,7,3.0,0.4913036844405176,0.93
CY5IC7,3,1,3.0,2.872552741301585,1.0
CY5LT7,1,4,4.0,,0.0
CY5M8V,1,4,4.0,,0.0
CY5NE2,1,4,3.0,-0.9607689228305228,0.52
CY5PO1,2,7,2.0,-0.6039571739702033,0.46
CY5Q6I,1,7,2.0,-0.7726911394933923,0.58
CY5S9B,1,4,2.0,-1.3341052867874588,0.28
CY5T7B,1,10,3.0,,0.0
CY5V0J,2,1,3.0,,0.0
CY5X3U,1,7,2.0,-0.3076613486827318,0.64
CY5ZO7,1,1,4.0,,0.0
CY62SG,3,4,3.0,-0.6910467950160522,0.35
CY62TN,1,10,3.0,0.42425965396222415,0.92
CY65TU,1,1,3.0,0.0,1.0
CY65UM,1,7,3.0,0.4913036844405176,0.93
CY65XB,1,13,3.0,0.5619514869490169,1.0
CY67HJ,1,7,2.0,-0.3442141954107571,0.7
CY67QO,1,1,3.0,,0.0
CY6B1N,1,7,2.0,-0.7726911394933923,0.58
CY6D1F,3,1,3.0,2.872552741301585,1.0
CY6D1Q,1,7,3.0,0.8336157713463014,1.0
CY6D2J,2,4,3.0,-1.0,0.5
CY6D5H,1,4,2.0,-0.5927489783638191,0.74
CY6E8O,1,10,3.0,0.39539439203710747,0.92
CY6F0D,1,13,2.0,-1.1751393027860062,0.42
CY6HN5,1,7,3.0,,0.0
CY6K5P,3,7,2.0,-0.2632519137892411,0.5
CY6QD7,1,7,3.0,1.6240875853910703,1.0
CY6T2S,1,10,3.0,0.714814506481447,0.96
CY6UB2,1,4,3.0,-1.0,0.5
CY70FL,1,7,2.0,,0.0
CY70SI,3,1,3.0,2.872552741301585,1.0
CY73KI,1,7,1.0,-1.4444444444444442,0.15
CY73XK,1,4,1.0,,0.0
CY76UR,3,4,3.0,-0.6910467950160522,0.35
CY78MC,1,10,3.0,0.714814506481447,0.96
CY79BE,1,4,1.0,,0.0
CY79US,1,7,2.0,,0.0
CY7B0L,1,4,2.0,-0.5927489783638191,0.74
CY7CI4,1,13,2.0,,0.0
CY7DJ0,1,7,1.0,-1.4444444444444442,0.15
CY7G1U,1,7,3.0,0.4913036844405176,0.93
CY7HM4,1,7,3.0,,0.0
CY7P2A,1,13,2.0,-0.7933616570065594,0.45
CY7QF8,1,7,3.0,1.6240875853910703,1.0
CY7T0R,1,4,2.0,-0.876737866706727,0.52
CY7U2X,2,1,2.5,-0.6087807775281006,0.24
CY7XD2,1,10,3.0,0.714814506481447,0.96
CY7Z8L,1,7,2.0,-0.7726911394933923,0.58
CY80OU,1,7,2.0,,0.0
CY80RP,1,7,2.0,-0.06337242505244785,0.78
CY81CB,3,13,2.0,-0.8955334711889906,0.38
CY82CH,1,4,2.0,-1.3341052867874588,0.28
CY82SI,1,4,2.0,-1.4027752513781488,0.28
CY83LZ,1,1,3.0,0.0,1.0
CY83RV,1,7,3.0,,0.0
CY85OT,1,7,3.0,0.8014795324000771,1.0
CY89AT,1,7,2.0,-0.6039571739702033,0.46
CY8CN2,1,4,1.0,,0.0
CY8ES4,1,4,2.0,,0.0
CY8I0R,2,4,1.5,-1.1626999190982608,0.0
CY8JW3,1,1,3.0,,0.0
CY8K9F,2,1,3.0,0.0,1.0
CY8KQ9,1,10,3.0,,0.0
CY8LV9,1,13,3.0,0.6546536707079768,1.0
CY8MZ6,1,7,2.0,,0.0
CY8NJ4,3,10,3.0,1.1966256978540506,0.96
CY8RO4,2,4,1.5,-1.469128317184245,0.0
CY8VB0,1,7,2.0,,0.0
CY8VM4,3,7,2.6666666666666665,0.7595877014008783,0.78
CY8W7U,1,7,3.0,0.4913036844405176,0.93
CY8WB7,1,4,3.0,0.0,0.0
CY8X0J,3,7,2.0,-0.3604767715468762,0.47
CY8X3L,1,13,1.0,-3.181886533783944,0.0
CY90BD,1,4,3.0,0.02722663850586653,0.74
CY90CD,3,4,3.0,-0.6910467950160522,0.35
CY91DC,1,1,3.0,,0.0
CY91WF,2,10,3.0,0.714814506481447,0.96
CY92VU,1,1,2.0,-1.7795130420052179,0.24
CY95IQ,1,13,1.0,-3.181886533783944,0.0
CY97BO,1,4,1.0,,0.0
CY97DN,2,4,1.5,-1.469128317184245,0.0
CY98EZ,1,7,3.0,0.4913036844405176,0.93
CY9B5M,4,10,3.0,1.2544975926595099,0.97
CY9CA0,1,1,3.0,,0.0
CY9I6G,1,1,2.0,-1.7795130420052179,0.24
CY9KM7,3,4,3.0,-0.6910467950160522,0.35
CY9Q2M,1,7,3.0,0.8043996665398434,1.0
CY9QB4,2,4,1.5,-1.1626999190982608,0.0
CY9T2A,1,7,2.0,-0.6039571739702033,0.46
CY9TD4,3,13,2.0,-0.8955334711889906,0.38
CY9UA1,1,7,3.0,0.3563315890464476,0.89
CY9VC3,2,4,2.0,-0.419157373008821,0.57
CY9W5R,1,1,3.0,,0.0
CYA51J,1,1,3.0,,0.0
CYA6U2,3,7,2.0,-0.2632519137892411,0.5
CYAB26,1,7,3.0,0.8336157713463014,1.0
CYAI40,1,1,4.0,0.0,1.0
CYAJ36,1,7,3.0,,0.0
CYAM67,1,7,1.0,-1.4444444444444442,0.15
CYAO67,1,13,1.0,-3.181886533783944,0.0
CYAS45,1,4,3.0,-0.9607689228305228,0.52
CYAS85,1,4,2.0,-1.3341052867874588,0.28
CYB0L8,1,7,2.0,,0.0
CYB1W9,2,7,2.5,0.0731272424127128,0.44
CYB9E3,1,4,2.0,-0.5927489783638191,0.74
CYBM64,1,1,4.0,,0.0
CYBP49,1,10,3.0,0.42425965396222415,0.92
CYC06D,1,13,2.0,,0.0
CYC1M7,1,13,3.0,0.4364357804719851,1.0
CYC1Q5,1,1,2.0,-1.7795130420052179,0.24
CYC3O1,1,4,4.0,,0.0
CYC7D5,1,7,3.0,0.8043996665398434,1.0
CYC7S5,1,4,3.0,,0.0
CYCB17,1,4,3.0,,0.0
CYCF24,1,4,1.0,,0.0
CYCK65,1,7,1.0,-1.4444444444444442,0.15
CYCN51,1,4,3.0,-1.0,0.5
CYCU18,1,13,2.0,-0.5619514869490163,0.55
CYCX32,1,4,2.0,,0.0
CYD04K,3,7,2.0,-0.2632519137892411,0.5
CYD75Z,1,7,2.0,,0.0
CYD7U3,1,7,3.0,,0.0
CYD8I0,1,4,2.0,-0.2773500981126144,0.74
CYD93Z,1,10,3.0,,0.0
CYD9P8,1,7,3.0,1.6240875853910703,1.0
CYDB70,1,13,3.0,0.6546536707079768,1.0
CYDP17,1,10,3.0,0.42425965396222415,0.92
CYDT38,1,1,3.0,0.0,1.0
CYE3G5,3,4,3.0,-0.6910467950160522,0.35
CYE47P,1,7,3.0,0.8014795324000771,1.0
CYE54A,1,10,3.0,,0.0
CYEG63,1,13,3.0,0.5619514869490169,1.0
CYEI57,1,10,3.0,,0.0
CYEN01,1,10,3.0,,0.0
CYEN98,3,7,2.6666666666666665,0.7595877014008783,0.78
CYF74A,1,10,3.0,0.714814506481447,0.96
CYF7O0,1,7,2.0,-0.06337242505244785,0.78
CYFA75,3,4,1.6666666666666667,-0.917041126567603,0.18
CYFB38,1,4,3.0,-0.9607689228305228,0.52
CYFI71,1,13,2.0,-1.1751393027860062,0.42
CYFP05,1,1,3.0,0.0,1.0
CYFZ69,1,10,3.0,0.39539439203710747,0.92
CYG2V8,1,7,3.0,,0.0
CYG31B,1,13,3.0,0.5619514869490169,1.0
CYG5R6,1,4,3.0,0.0,0.0
CYG84N,1,7,3.0,0.8336157713463014,1.0
CYGE17,1,7,2.0,,0.0
CYGN52,3,7,2.0,-0.3604767715468762,0.47
CYH42G,1,10,3.0,0.42425965396222415,0.92
CYH4O2,1,7,2.0,,0.0
CYH73O,1,13,3.0,0.5619514869490169,1.0
CYH7M2,1,4,3.0,,0.0
CYHD60,1,4,3.0,0.0,0.0
CYHP24,1,7,3.0,,0.0
CYHQ45,1,1,4.0,0.0,1.0
CYI61N,1,7,3.0,0.8014795324000771,1.0
CYI67B,1,10,3.0,1.1921469919530692,0.92
CYI6B8,1,7,2.0,-0.7726911394933923,0.58
CYI70T,1,13,2.0,,0.0
CYI71L,3,4,1.6666666666666667,-0.917041126567603,0.18
CYI93Q,1,13,2.0,-1.1751393027860062,0.42
CYIJ31,1,4,3.0,-0.9607689228305228,0.52
CYIU14,2,7,2.5,0.0731272424127128,0.44
CYIV49,1,10,3.0,0.39539439203710747,0.92
CYIX03,1,13,3.0,0.6546536707079768,1.0
CYJ2M4,1,1,3.0,0.0,1.0
CYJ43P,1,7,2.0,,0.0
CYJ4L1,1,7,3.0,0.4213504858001919,0.93
CYJ4P5,1,7,3.0,0.8336157713463014,1.0
CYJ7F1,1,7,3.0,0.3563315890464476,0.89
CYJ7S2,1,10,3.0,,0.0
CYJ9V0,1,1,3.0,0.0,1.0
CYJS23,1,10,3.0,,0.0
