Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
CZTL42,1,3,3.0,-0.6546536707079766,0.7
CZU01G,1,9,3.0,0.8834372483257482,1.0
CZU07P,1,12,3.0,0.17309692896316634,0.93
CZU29D,3,3,2.3333333333333335,-2.451608389820929,0.0
CZU2H5,2,10,3.0,0.17960530202677505,0.73
CZU2N7,1,9,2.0,-0.42008402520840266,0.55
CZU43C,2,3,3.0,-0.7018100265975374,0.67
CZU46W,1,7,2.0,,0.0
CZU4D1,1,12,3.0,,0.0
CZU6G3,1,7,1.0,,0.0
CZU7Q2,2,9,2.0,-0.218824895275681,0.51
CZU82N,1,12,2.0,-1.5481405396264196,0.24
CZU9I4,1,7,2.0,,0.0
CZUC84,1,0,3.0,,0.0
CZUI01,3,7,2.0,-0.8626621856275071,0.35
CZUI80,1,3,3.0,0.0,0.0
CZUI98,1,9,2.0,-0.4302763440196705,0.46
CZUP40,2,3,2.5,-2.020404121240414,0.0
CZUP45,2,10,3.0,0.4730499167912658,0.93
CZUT41,1,9,2.0,-1.105541596785133,0.45
CZV0R6,1,0,3.0,,0.0
CZV54H,1,12,3.0,0.17309692896316634,0.93
CZV6G2,1,9,2.0,-0.331861655799986,0.56
CZV7D6,1,3,3.0,-1.5646967316604725,0.29
CZV7Q0,3,9,2.0,-0.044906984505456764,0.53
CZV8U1,1,7,2.0,-1.218543591689885,0.36
CZV9B3,3,10,3.0,0.9896916820739783,0.94
CZVO54,1,3,3.0,-0.7018100265975374,0.67
CZVU58,1,0,3.0,,0.0
CZW45D,2,12,3.0,,0.0
CZW6V9,1,12,3.0,,0.0
CZWL24,1,3,2.0,-3.0,0.0
CZWO31,3,7,2.0,-0.8626621856275071,0.35
CZX08M,1,12,3.0,,0.0
CZX8P9,1,3,4.0,0.8336157713463014,1.0
CZX96L,1,9,2.0,,0.0
CZXN91,1,12,2.0,-1.5481405396264196,0.24
CZY05V,3,9,2.0,-0.21853668936906215,0.53
CZY1Q3,1,0,3.0,,0.0
CZY2I0,1,9,3.0,0.9615239476408236,1.0
CZY2S1,1,10,3.0,0.4730499167912658,0.93
CZY58X,1,3,2.0,-3.0,0.0
CZY5P7,1,3,3.0,-0.7018100265975374,0.67
CZY78L,2,0,3.0,,0.0
CZY7F9,3,12,3.0,0.7516283835227735,1.0
CZY89I,1,0,3.0,,0.0
CZY89U,3,7,2.0,-0.8626621856275071,0.35
CZYL49,1,3,2.0,-3.0,0.0
CZYQ05,1,10,3.0,,0.0
CZYR65,1,3,3.0,-0.7018100265975374,0.67
D00AEX,3,9,2.0,-0.21853668936906215,0.53
D00AII,3,10,3.0,0.49193501445522464,0.86
D00ANJ,1,9,2.0,-0.03843943140471891,0.68
D00AOJ,1,0,3.0,,0.0
D00AUX,1,0,3.0,,0.0
D00AWM,4,3,3.5,0.2732805011048329,0.67
D00BCP,1,3,3.0,,0.0
D00BLL,1,3,3.0,,0.0
D00BSX,1,9,2.0,-0.218824895275681,0.51
D00CCI,1,3,3.0,,0.0
D00CKY,1,12,3.0,0.6236095644623232,1.0
D00DDJ,1,7,1.0,,0.0
D00DKK,1,3,3.0,,0.0
D00DRL,3,0,3.0,,0.0
D00DSE,1,3,3.0,,0.0
D00DYQ,1,7,2.0,-0.786599826948057,0.29
D00EMF,3,9,2.0,-0.21853668936906215,0.53
D00ENR,1,3,2.0,-3.0,0.0
D00FGO,1,9,2.0,,0.0
D00FGV,1,12,3.0,,0.0
D00FHR,1,9,2.0,,0.0
D00GBX,2,12,3.0,0.4283930429534728,0.91
D00GEE,1,9,2.0,-0.218824895275681,0.51
D00GEG,1,7,2.0,,0.0
D00GOQ,2,3,2.5,-2.020404121240414,0.0
D00HFD,1,7,2.0,-0.786599826948057,0.29
D00IAK,1,10,2.0,-0.3608405662175592,0.67
D00JAU,1,3,4.0,,0.0
D00JFE,3,0,3.0,,0.0
D00JPV,1,9,2.0,-0.4302763440196705,0.46
D00JVR,1,3,4.0,1.0202040612204066,1.0
D00KHM,5,9,2.2,0.09202202099475947,0.52
D00KQT,1,7,2.0,-0.3782843752865612,0.6
D00KVO,4,3,2.5,-2.079023528146016,0.0
D00MFA,1,10,3.0,,0.0
D00MIM,1,12,3.0,0.515580046947248,1.0
D00MIN,1,10,3.0,,0.0
D00MYQ,1,9,2.0,,0.0
D00NKB,1,3,4.0,,0.0
D00NNC,1,10,3.0,,0.0
D00OTC,1,9,2.0,-0.4302763440196705,0.46
D00OWE,1,10,3.0,0.26504175103516847,0.86
D00OWF,1,3,4.0,1.0202040612204066,1.0
D00OWZ,1,7,2.0,-0.786599826948057,0.29
D00PEH,3,0,3.3333333333333335,,0.0
D00PLH,1,12,3.0,0.6236095644623232,1.0
D00PSW,1,9,2.0,,0.0
D00PYW,3,10,3.0,0.9896916820739783,0.94
D00QAR,1,3,3.0,,0.0
D00QKI,1,3,4.0,,0.0
D00QOL,1,9,2.0,,0.0
D00RCV,1,7,2.0,-1.218543591689885,0.36
D00REB,1,3,3.0,,0.0
D00RGP,1,3,3.0,,0.0
D00RJB,1,9,2.0,-0.4302763440196705,0.46
D00RRV,1,3,3.0,,0.0
D00RSK,1,3,3.0,-0.6546536707079766,0.7
D00RYA,3,12,3.0,0.7516283835227735,1.0
D00SBN,1,3,3.0,,0.0
D00SWQ,1,3,2.0,-2.8287422171690184,0.0
D00TIG,1,9,2.0,,0.0
D00TOF,2,9,2.0,-0.218824895275681,0.51
D00UEQ,1,0,3.0,,0.0
D00ULT,1,7,2.0,-0.3782843752865612,0.6
D00USF,1,0,3.0,,0.0
D00UVA,2,3,3.5,0.20029695636250466,0.67
D00VBX,1,9,2.0,-0.6451416204711966,0.41
D00VHS,1,0,3.0,,0.0
D00VKB,1,3,3.0,-0.26322992125835576,0.66
D00VUI,1,10,3.0,0.5496733646163916,0.95
D00WCX,1,9,2.0,,0.0
D00WUF,1,9,2.0,,0.0
D00XBC,1,7,2.0,,0.0
D00XDG,3,9,2.0,-0.044906984505456764,0.53
D00XIX,1,12,3.0,0.17309692896316634,0.93
D00XKA,1,9,2.0,-0.4302763440196705,0.46
D00XOQ,1,7,2.0,-0.686204519424725,0.38
D00XUN,1,0,3.0,,0.0
D00YEV,2,0,3.0,,0.0
D00YGP,1,3,3.0,-1.5646967316604725,0.29
D00YNA,4,10,3.0,1.0028522680128986,0.95
D00YNY,1,3,3.0,-1.4577379737113256,0.32
D00YZD,8,12,2.875,0.4827097785095199,0.59
D00ZFP,1,9,2.0,,0.0
D01AFH,1,7,2.0,-0.3144854510165754,0.65
D01AJY,1,0,3.0,,0.0
D01ARE,5,3,2.6,-1.874047278040899,0.0
D01AXB,3,9,2.0,-0.21853668936906215,0.53
D01AZG,1,0,3.0,,0.0
D01BJB,1,0,3.0,,0.0
D01BZE,1,9,2.0,-0.218824895275681,0.51
D01CAC,1,3,4.0,,0.0
D01CGR,1,0,4.0,,0.0
D01DAD,1,3,3.0,-1.4577379737113256,0.32
D01DAU,1,0,3.0,,0.0
D01DBQ,1,7,2.0,,0.0
D01DDN,3,7,2.0,-0.8626621856275071,0.35
D01EBV,1,9,2.0,,0.0
D01EWD,1,9,2.0,-1.105541596785133,0.45
D01FBL,2,3,3.5,0.020004001200399715,0.51
D01FGR,1,10,3.0,,0.0
D01GBY,1,9,2.0,,0.0
D01GFX,1,0,3.0,,0.0
D01GSO,1,10,2.0,-0.3608405662175592,0.67
D01GSW,1,9,2.0,-0.4302763440196705,0.46
D01HRG,1,9,2.0,-0.03843943140471891,0.68
D01HXN,1,3,3.0,-0.6546536707079766,0.7
D01HZN,1,7,2.0,-0.3782843752865612,0.6
D01IDE,1,9,2.0,-0.331861655799986,0.56
D01IMJ,1,10,3.0,0.26504175103516847,0.86
D01IRW,1,0,3.0,,0.0
D01JEU,1,3,3.0,,0.0
D01JFF,3,3,2.3333333333333335,-2.451608389820929,0.0
D01JGV,1,9,2.0,-0.218824895275681,0.51
D01JPJ,3,3,3.3333333333333335,-0.1706233331976894,0.51
D01JUF,1,7,2.0,,0.0
D01JXM,2,10,3.0,0.4730499167912658,0.93
D01JYF,2,9,2.0,-0.6721239770148241,0.25
D01KKQ,1,0,3.0,,0.0
D01KTM,1,7,2.0,-0.786599826948057,0.29
D01LCC,3,0,3.0,,0.0
D01LXD,1,9,2.0,,0.0
D01LXG,1,12,3.0,0.515580046947248,1.0
D01MDT,1,9,2.0,,0.0
D01MFK,1,10,3.0,-0.01373735243264994,0.76
D01MYN,1,9,2.0,,0.0
D01NDE,1,7,2.0,-0.3782843752865612,0.6
D01NJT,1,9,2.0,-0.218824895275681,0.51
D01NWS,1,3,3.0,-0.26322992125835576,0.66
D01OFH,2,3,3.0,-1.2596437724278893,0.31
D01OIK,1,9,2.0,,0.0
D01OXI,1,12,3.0,,0.0
D01PBO,1,9,2.0,-0.4302763440196705,0.46
D01PIL,1,10,3.0,,0.0
D01QAR,1,12,3.0,0.515580046947248,1.0
D01QDG,1,0,3.0,,0.0
D01QSG,1,10,3.0,,0.0
D01REI,1,7,2.0,,0.0
D01RZP,2,9,2.0,-0.218824895275681,0.51
D01SHR,1,10,3.0,0.4730499167912658,0.93
D01SJT,1,7,2.0,,0.0
D01SNR,1,3,3.0,-1.5646967316604725,0.29
D01SQY,1,7,2.0,-0.786599826948057,0.29
D01STB,1,9,2.0,,0.0
D01TBN,1,12,3.0,0.6304883249912803,1.0
D01THN,1,0,3.0,,0.0
D01TOR,1,3,3.0,-0.6546536707079766,0.7
D01TQR,2,9,2.0,-0.25035217008302246,0.67
D01UTL,1,0,3.0,,0.0
D01UXC,1,3,3.0,,0.0
D01UYI,5,9,2.2,0.17020878053446298,0.48
D01VAB,1,10,3.0,,0.0
D01VAU,1,0,3.0,,0.0
D01VCS,1,3,3.0,-0.26322992125835576,0.66
D01VLQ,1,10,3.0,0.26504175103516847,0.86
D01VRB,1,7,2.0,-1.218543591689885,0.36
D01WLL,1,3,3.0,-0.6546536707079766,0.7
D01XBA,2,9,1.5,-0.9361738788618438,0.19
D01XGP,1,12,3.0,0.6236095644623232,1.0
D01XNB,4,7,2.0,-1.1698156398982578,0.35
D01XOD,1,0,3.0,,0.0
D01XYJ,1,3,3.0,,0.0
D01YWE,3,10,3.0,0.9896916820739783,0.94
D01ZII,6,0,3.0,,0.0
D01ZSO,1,3,3.0,,0.0
D02AAO,3,3,2.3333333333333335,-2.451608389820929,0.0
D02ADM,1,3,3.0,-0.7018100265975374,0.67
D02AIN,5,9,2.0,-0.21853668936906215,0.53
D02AQY,1,12,3.0,,0.0
D02BDL,1,12,3.0,0.6236095644623232,1.0
D02BGR,3,3,3.3333333333333335,-0.1706233331976894,0.51
D02CCB,1,10,3.0,-0.01373735243264994,0.76
D02CKX,1,12,3.0,,0.0
D02COM,1,12,3.0,0.515580046947248,1.0
D02DBP,1,3,3.0,-1.5646967316604725,0.29
D02DCM,1,7,2.0,-0.686204519424725,0.38
D02DEF,3,9,2.0,-0.21853668936906215,0.53
D02DGU,1,9,2.0,,0.0
D02DPA,5,9,2.2,-0.07018624063436002,0.44
D02DTR,3,10,3.0,0.9896916820739783,0.94
D02DYG,1,3,3.0,-1.5646967316604725,0.29
D02DYU,1,3,3.0,-0.6546536707079766,0.7
D02EAP,5,12,3.0,0.7647912528117454,1.0
D02EEJ,3,7,2.0,-0.8626621856275071,0.35
D02ENG,1,3,3.0,,0.0
D02ENI,1,9,2.0,-0.331861655799986,0.56
D02EVF,1,3,4.0,,0.0
D02EZF,1,0,3.0,,0.0
D02FCQ,1,3,3.0,,0.0
D02FEF,1,3,3.0,-0.6546536707079766,0.7
D02FEM,1,3,3.0,,0.0
D02FGY,1,10,3.0,-0.01373735243264994,0.76
D02FNU,1,3,3.0,,0.0
D02GFK,4,3,2.5,-1.9973106125496534,0.0
D02GJG,1,7,2.0,-0.3782843752865612,0.6
D02GJI,1,3,3.0,-1.4577379737113256,0.32
D02GWF,1,9,2.0,-0.331861655799986,0.56
D02GZX,1,0,3.0,,0.0
D02HED,5,10,3.0,0.9462352935851983,0.91
D02HNQ,2,9,2.0,0.10178104437964942,0.72
D02HQK,1,3,3.0,-1.4577379737113256,0.32
D02HQS,1,7,2.0,-0.3782843752865612,0.6
D02HSP,2,9,2.0,-0.42008402520840266,0.55
D02HSZ,1,0,3.0,,0.0
D02HWP,1,9,2.0,-0.218824895275681,0.51
D02JUW,1,12,3.0,,0.0
D02JVI,1,12,3.0,0.6236095644623232,1.0
D02KMO,1,0,3.0,,0.0
D02KXX,1,3,4.0,,0.0
D02KZD,3,7,2.0,-0.8626621856275071,0.35
D02LCR,1,9,2.0,,0.0
D02LHR,1,3,3.0,,0.0
D02LPF,1,0,3.0,,0.0
D02NNV,4,3,3.5,0.20029695636250466,0.67
D02NTO,1,9,2.0,,0.0
D02OHR,1,3,3.0,-1.5646967316604725,0.29
D02OJC,1,0,3.0,,0.0
D02OZE,5,9,2.4,0.212074673518494,0.44
D02PLG,1,9,2.0,-0.6451416204711966,0.41
D02PWM,1,0,3.0,,0.0
D02QGM,1,10,3.0,0.26504175103516847,0.86
D02RBU,1,0,3.0,,0.0
D02RQT,1,12,3.0,0.515580046947248,1.0
D02SDT,1,3,3.0,-0.26322992125835576,0.66
D02SGJ,1,9,2.0,,0.0
D02STN,2,9,2.0,,0.0
D02TJS,2,10,3.0,1.4325377000034545,1.0
D02TKC,1,12,3.0,,0.0
D02TLO,1,9,2.0,,0.0
D02TLP,1,0,3.0,,0.0
D02TLZ,1,7,2.0,-0.786599826948057,0.29
D02TSN,3,3,3.3333333333333335,-0.1706233331976894,0.51
D02UOE,1,12,3.0,0.6236095644623232,1.0
D02UVH,1,9,2.0,-0.6451416204711966,0.41
D02VCJ,1,3,3.0,,0.0
D02VJY,1,3,2.0,-1.2340034812471594,0.33
D02VLR,1,10,3.0,-0.01373735243264994,0.76
D02VYI,1,9,2.0,-0.03843943140471891,0.68
D02WFK,1,9,2.0,,0.0
D02WFN,2,0,3.0,,0.0
D02WUU,1,7,1.0,,0.0
D02XEX,2,9,2.0,-0.4302763440196705,0.46
D02YEY,2,12,3.0,0.515580046947248,1.0
D02YIZ,3,7,2.0,-1.199593427059311,0.41
D02YNH,1,10,3.0,,0.0
D02YPE,1,10,3.0,0.26504175103516847,0.86
D02YPG,1,3,4.0,,0.0
D02YSX,1,9,2.0,,0.0
D02YYF,1,3,3.0,,0.0
D03AJU,2,3,3.5,0.20029695636250466,0.67
D03AKL,1,9,2.0,-1.105541596785133,0.45
D03AND,1,12,3.0,,0.0
D03BOZ,1,9,2.0,,0.0
D03CFJ,1,3,3.0,-1.5646967316604725,0.29
D03CJL,1,12,3.0,,0.0
D03CQE,1,9,2.0,,0.0
D03DAP,1,12,3.0,,0.0
D03DDR,3,9,2.0,-0.48999425318752077,0.37
D03DIG,1,0,3.0,,0.0
D03DMA,1,12,3.0,,0.0
D03DRW,1,7,2.0,,0.0
D03EDF,1,10,3.0,-0.01373735243264994,0.76
D03EHR,1,12,3.0,0.6236095644623232,1.0
D03ELL,1,7,2.0,,0.0
D03EXD,1,9,2.0,,0.0
D03EZB,3,3,2.3333333333333335,-2.451608389820929,0.0
D03FLC,1,7,2.0,,0.0
D03FOP,2,9,2.0,-0.218824895275681,0.51
D03FXI,1,7,2.0,-1.218543591689885,0.36
D03GCJ,1,10,3.0,,0.0
D03GFC,1,0,3.0,,0.0
D03GNI,3,3,3.3333333333333335,-0.1706233331976894,0.51
D03HFG,2,10,3.0,0.9896916820739783,0.94
D03HJK,2,0,3.0,,0.0
D03HNC,1,12,3.0,0.515580046947248,1.0
D03HZT,1,0,3.0,,0.0
D03IGH,1,9,3.0,0.9615239476408236,1.0
D03IRR,2,7,2.0,-1.218543591689885,0.36
D03ISE,1,3,2.0,-1.2340034812471594,0.33
D03ISJ,3,9,2.0,-0.21853668936906215,0.53
D03IVG,1,12,3.0,,0.0
D03JPH,1,7,2.0,,0.0
D03JRJ,1,12,3.0,0.6236095644623232,1.0
D03JSJ,1,0,3.0,,0.0
D03JWH,1,7,1.0,,0.0
D03KOZ,1,0,3.0,,0.0
D03KQF,1,7,2.0,,0.0
D03KRW,1,3,4.0,,0.0
D03KXT,3,10,3.0,0.9896916820739783,0.94
D03KZM,1,0,3.0,,0.0
D03LOG,1,9,2.0,-1.105541596785133,0.45
D03LWG,3,7,2.0,-0.8626621856275071,0.35
D03MFQ,2,3,3.0,-0.7018100265975374,0.67
D03MUZ,1,0,3.0,,0.0
D03MYO,2,0,3.0,,0.0
D03MZJ,1,12,3.0,0.6304883249912803,1.0
D03NHW,1,3,3.0,,0.0
D03NMM,4,3,2.5,-2.4913643956121994,0.0
D03NTQ,1,9,2.0,-0.331861655799986,0.56
D03PLP,1,9,3.0,0.9615239476408236,1.0
D03PVF,1,3,4.0,,0.0
D03PYD,1,3,3.0,-0.7018100265975374,0.67
D03QHC,3,0,3.0,,0.0
D03QNE,1,12,3.0,0.515580046947248,1.0
D03QWT,1,10,3.0,,0.0
D03QYZ,1,7,1.0,,0.0
D03QZB,1,10,2.0,-0.3608405662175592,0.67
D03ROX,2,9,2.0,-0.42008402520840266,0.55
D03RZV,1,7,2.0,,0.0
D03SAV,1,7,2.0,-0.686204519424725,0.38
D03SQT,3,3,3.3333333333333335,-0.1706233331976894,0.51
D03TLR,1,9,2.0,-1.105541596785133,0.45
D03TNT,1,12,3.0,,0.0
D03TPH,1,12,3.0,0.6236095644623232,1.0
D03TPR,1,10,3.0,,0.0
D03TVW,1,0,3.0,,0.0
D03VPC,1,9,2.0,,0.0
D03VUQ,1,10,3.0,-0.01373735243264994,0.76
D03WDY,1,0,3.0,,0.0
D03WEX,3,9,2.0,-0.21853668936906215,0.53
D03WNG,4,7,2.0,-0.936507936507936,0.29
D03WOU,1,3,3.0,-0.26322992125835576,0.66
D03XIY,1,9,2.0,-0.03843943140471891,0.68
D03XOC,1,12,3.0,,0.0
D03YHZ,4,10,3.0,1.0028522680128986,0.95
D03YLZ,1,3,4.0,,0.0
D03YPJ,3,12,3.0,0.7516283835227735,1.0
D03YPL,1,0,3.0,,0.0
D03ZMQ,1,3,4.0,,0.0
D03ZTE,1,3,3.0,,0.0
D03ZXG,3,3,3.3333333333333335,-0.1706233331976894,0.51
D04AAW,1,9,2.0,,0.0
D04AIT,1,3,2.0,-3.0,0.0
D04ALU,1,9,2.0,,0.0
D04APY,1,9,2.0,-0.218824895275681,0.51
D04ASH,1,9,2.0,,0.0
D04AXP,2,9,2.5,0.28373447154410686,0.5
D04AXR,1,0,3.0,,0.0
D04BQR,1,3,3.0,,0.0
D04CDV,1,7,2.0,-0.3782843752865612,0.6
D04CRN,1,3,2.0,-3.0206041812604205,0.0
D04DKH,1,9,2.0,,0.0
D04DLM,1,12,3.0,,0.0
D04DQJ,2,9,2.0,-0.6223592300880207,0.36
D04EEU,2,12,3.0,,0.0
D04EGX,1,9,2.0,,0.0
D04EXR,1,3,3.0,-0.7018100265975374,0.67
D04EYC,1,12,3.0,,0.0
D04FNQ,2,9,2.0,-0.4302763440196705,0.46
D04GYT,1,0,3.0,,0.0
D04GZS,1,10,3.0,,0.0
D04HRS,1,12,3.0,0.17309692896316634,0.93
D04IFV,1,10,3.0,0.26504175103516847,0.86
D04ISG,1,7,2.0,,0.0
D04ITO,1,3,3.0,,0.0
D04JCN,1,7,2.0,,0.0
D04JEE,5,3,2.4,-1.6644966635764138,0.0
D04JIM,1,7,2.0,-0.786599826948057,0.29
D04JPJ,1,3,4.0,,0.0
D04JTX,2,12,3.0,0.6304883249912803,1.0
D04JVA,1,9,2.0,-0.331861655799986,0.56
D04JZY,1,3,3.0,-0.6546536707079766,0.7
D04KAM,1,10,3.0,-0.01373735243264994,0.76
D04KAZ,1,9,2.0,,0.0
D04KTZ,1,0,3.0,,0.0
D04LBT,3,0,3.3333333333333335,,0.0
D04LGV,1,9,2.0,,0.0
D04LVK,1,9,3.0,0.9615239476408236,1.0
D04MAZ,1,7,2.0,,0.0
D04MBD,1,3,3.0,-1.4577379737113256,0.32
D04MSM,2,7,2.0,-0.6546536707079768,0.7
D04MXN,3,12,3.0,0.7516283835227735,1.0
D04NDM,1,9,2.0,,0.0
D04NQI,4,10,3.0,0.9896916820739783,0.94
D04NXQ,1,9,2.0,,0.0
D04ODQ,1,9,2.0,-0.331861655799986,0.56
D04ORY,1,0,3.0,,0.0
D04OSE,4,7,2.0,-0.8626621856275071,0.35
D04PMA,1,3,3.0,-0.7018100265975374,0.67
D04QLR,1,9,2.0,,0.0
D04QVN,1,9,2.0,-0.218824895275681,0.51
D04QVX,1,0,3.0,,0.0
D04QZI,1,9,2.0,,0.0
D04RGA,1,12,3.0,,0.0
D04RQG,1,9,2.0,-0.4302763440196705,0.46
D04SHO,1,3,3.0,-1.5646967316604725,0.29
D04SQY,1,10,3.0,,0.0
D04TCU,1,12,3.0,0.515580046947248,1.0
D04TDQ,1,10,3.0,,0.0
D04TNI,1,3,3.0,-0.6546536707079766,0.7
D04TNT,3,10,3.0,0.9896916820739783,0.94
D04TQF,1,9,3.0,0.9615239476408236,1.0
D04UEN,1,0,3.0,,0.0
D04UJI,1,7,2.0,-0.786599826948057,0.29
D04USC,1,3,3.0,,0.0
D04VMT,1,9,2.0,,0.0
D04VPH,2,3,2.5,-1.7732413898671457,0.0
D04WCI,3,12,3.0,0.7516283835227735,1.0
D04WFD,2,3,4.0,1.0202040612204066,1.0
D04WMR,1,9,2.0,-0.4302763440196705,0.46
D04WUA,2,0,3.0,,0.0
D04WVV,1,7,1.0,,0.0
D04XEG,1,3,3.0,,0.0
D04XGT,4,7,2.0,-0.8626621856275071,0.35
D04XPJ,1,9,2.0,-0.218824895275681,0.51
D04XVN,1,3,2.0,-1.2340034812471594,0.33
D04YPP,1,10,3.0,-0.01373735243264994,0.76
D04ZAH,1,3,4.0,,0.0
D04ZEP,1,9,2.0,,0.0
D04ZGF,1,3,3.0,-0.6546536707079766,0.7
D04ZGR,1,9,2.0,-0.4302763440196705,0.46
D04ZTY,1,0,3.0,,0.0
D05ADD,1,12,3.0,,0.0
D05AFX,1,0,3.0,,0.0
D05ARP,1,10,3.0,,0.0
D05AVX,1,9,2.0,-0.03843943140471891,0.68
D05BBQ,1,12,3.0,0.17309692896316634,0.93
D05BCF,1,0,3.0,,0.0
D05BMG,1,10,3.0,0.5496733646163916,0.95
D05CEU,4,3,3.5,0.20029695636250466,0.67
D05DAE,1,0,3.0,,0.0
D05DVP,2,9,2.0,0.03016484887033811,0.79
D05EAM,4,3,2.5,-2.079023528146016,0.0
D05EMT,1,7,2.0,-0.3782843752865612,0.6
D05EMV,1,12,3.0,0.6236095644623232,1.0
D05EMX,2,9,2.0,-0.35990787537434726,0.41
D05EPM,1,10,3.0,,0.0
D05EQG,1,0,3.0,,0.0
D05EYA,1,9,2.0,-0.331861655799986,0.56
D05EYG,1,10,3.0,-0.01373735243264994,0.76
D05FGR,1,0,3.0,,0.0
D05FJM,1,7,2.0,-0.786599826948057,0.29
D05FKT,1,3,3.0,-1.4577379737113256,0.32
D05FNN,1,12,3.0,0.6304883249912803,1.0
D05FYA,1,3,3.0,,0.0
D05GJW,1,10,3.0,,0.0
D05GZI,1,0,3.0,,0.0
D05HIJ,1,9,2.0,,0.0
D05HPI,1,3,3.0,,0.0
D05HSC,1,10,3.0,,0.0
D05HSW,1,3,2.0,-3.0,0.0
D05IQL,1,9,2.0,-0.4302763440196705,0.46
D05IWY,1,9,2.0,-1.105541596785133,0.45
D05JET,1,10,3.0,,0.0
D05JNI,1,7,2.0,,0.0
D05JQF,1,10,3.0,,0.0
D05JRZ,1,7,2.0,-1.218543591689885,0.36
D05KCN,1,3,3.0,-1.4577379737113256,0.32
D05KIF,2,10,3.0,0.4730499167912658,0.93
D05KLE,1,12,3.0,,0.0
D05KON,1,12,3.0,,0.0
D05KYE,1,0,3.0,,0.0
D05LBU,5,12,3.0,0.7973241678903648,1.0
D05LEO,1,9,2.0,,0.0
D05LKO,2,3,2.5,-2.020404121240414,0.0
D05LKP,1,9,2.0,,0.0
D05LRD,4,9,2.0,0.01842086128013586,0.47
D05LTW,1,7,2.0,-0.3782843752865612,0.6
D05MCS,5,9,2.0,-0.3988445021785116,0.27
D05MFA,1,3,4.0,,0.0
D05MIV,1,10,3.0,0.26504175103516847,0.86
D05MQK,1,3,4.0,,0.0
D05MSG,3,0,3.0,,0.0
D05NOS,2,3,3.5,0.0,0.0
D05NSB,1,3,3.0,,0.0
D05NWH,3,7,2.0,-0.8626621856275071,0.35
D05OFR,1,3,2.0,-3.0,0.0
D05OFX,1,10,3.0,,0.0
D05OMT,3,10,3.0,0.9896916820739783,0.94
D05OQX,1,3,3.0,-0.6546536707079766,0.7
D05PHI,1,3,2.0,-3.0,0.0
D05PNO,1,12,3.0,0.6236095644623232,1.0
D05PZB,3,0,3.0,,0.0
D05QBF,1,9,2.0,,0.0
D05QBX,1,9,2.0,-0.218824895275681,0.51
D05QOR,1,7,2.0,-0.786599826948057,0.29
D05REH,1,3,3.0,-0.6546536707079766,0.7
D05RHI,1,3,3.0,,0.0
D05RIE,1,12,3.0,0.515580046947248,1.0
D05ROV,2,10,3.0,0.4730499167912658,0.93
D05RUM,1,9,2.0,,0.0
D05TPI,1,3,3.0,-1.5646967316604725,0.29
D05UVD,2,9,2.0,-0.42008402520840266,0.55
D05UYQ,3,9,2.0,-0.044906984505456764,0.53
D05UZY,1,7,2.0,,0.0
D05VIL,1,3,4.0,,0.0
D05VLS,3,7,2.0,-1.0670426340551533,0.23
D05VQJ,3,0,3.0,,0.0
D05VUC,1,3,3.0,-0.7018100265975374,0.67
D05VVX,1,12,3.0,0.515580046947248,1.0
D05WCI,1,3,3.0,,0.0
D05WGA,1,10,3.0,0.26504175103516847,0.86
D05WPQ,2,3,2.5,-2.7967111315597797,0.0
D05XGR,3,9,2.0,-0.21853668936906215,0.53
D05XGZ,1,3,3.0,0.0,0.0
D05XRY,1,12,3.0,0.6236095644623232,1.0
D05ZCX,1,10,2.0,-0.3608405662175592,0.67
D05ZGQ,1,9,2.0,,0.0
D05ZIK,1,9,2.0,,0.0
D06ABF,4,7,2.0,-0.8626621856275071,0.35
D06ABW,1,0,3.0,,0.0
D06AEB,1,9,2.0,,0.0
D06AFD,1,0,3.0,,0.0
D06BEP,1,9,2.0,,0.0
D06BQU,1,9,2.0,,0.0
D06BYV,1,3,3.0,,0.0
D06CCR,1,9,2.0,,0.0
D06CPL,1,12,3.0,,0.0
D06CTE,1,10,3.0,,0.0
D06CWR,4,9,2.0,0.01842086128013586,0.47
D06CWX,1,9,2.0,-0.4302763440196705,0.46
D06DCK,1,3,2.0,-3.0,0.0
D06DCL,1,3,3.0,0.0,0.0
D06DMQ,2,12,3.0,0.8124999999999999,1.0
D06DRL,1,10,3.0,-0.01373735243264994,0.76
D06DSX,1,0,3.0,,0.0
D06EMC,3,0,3.0,,0.0
D06EPO,3,7,2.0,-0.8626621856275071,0.35
D06FCR,1,9,2.0,-0.331861655799986,0.56
D06FDR,1,3,3.0,,0.0
D06FEA,1,12,3.0,,0.0
D06FFD,1,10,2.0,-0.3608405662175592,0.67
D06FJO,1,3,3.0,-1.5646967316604725,0.29
D06FTI,1,12,3.0,0.17309692896316634,0.93
D06FZX,1,3,4.0,,0.0
D06GAM,1,3,4.0,,0.0
D06GDY,4,3,3.5,0.20029695636250466,0.67
D06GKN,4,3,2.5,-1.9973106125496534,0.0
D06GRK,1,9,2.0,,0.0
D06GRW,1,12,3.0,0.515580046947248,1.0
D06GUJ,1,10,3.0,-0.01373735243264994,0.76
D06GVN,1,9,2.0,,0.0
D06GYH,1,0,3.0,,0.0
D06HBQ,1,9,2.0,,0.0
D06HLY,1,9,3.0,0.8834372483257482,1.0
