"ID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q9HD45","TM9SF3",0.509325116184989,18.2721105527638,1.00122694480294,0.317918497980659,0.368406626356927,-6.79849607502913
"Q9HDC9","APMAP",0.153940189937316,23.0045226130653,1.00061588646266,0.318213210018169,0.368669129326814,-6.79910493457509
"Q9NNW5","WDR6",0.202111537684303,22.935175879397,0.998262124453408,0.319350108446053,0.369907034354715,-6.8014467879178
"Q9NNW7","TXNRD2",-0.440109112952147,19.3396984924623,-0.9978659218638,0.319541742565312,0.370049732715922,-6.80184044900173
"Q9NP58","ABCB6",-0.23936148716918,20.129648241206,-0.997231080593394,0.319848958741504,0.370326192701351,-6.80247089539274
"Q9NP59","SLC40A1",-0.215023237017668,20.9366834170854,-0.996956000840802,0.319982137393589,0.370401074049912,-6.80274394746355
"Q9NP61","ARFGAP3",-0.109183673469456,22.5462311557789,-0.994129542227066,0.321352670895215,0.371907939111821,-6.80554525091899
"Q9NP71","MLXIPL",-0.274328147100491,17.3035175879397,-0.992242053966016,0.322270050736111,0.372772620470695,-6.80741155527121
"Q9NP72","RAB18",0.139432208526969,25.756783919598,0.992237275258361,0.322272375523984,0.372772620470695,-6.80741627588867
"Q9NP73","ALG13",-0.12166094160445,21.2658291457286,-0.992166846367469,0.322306639670889,0.372772620470695,-6.80748584603142
"Q9NP74","PALMD",0.414417053950249,17.5417085427136,0.99042678983733,0.323153949728188,0.373672670269528,-6.80920313293985
"Q9NP77","SSU72",-0.256789250353599,26.8517587939699,-0.989097016203479,0.323802460322033,0.374342506512986,-6.81051349344721
"Q9NP79","VTA1",0.161729642351926,23.0628140703518,0.988389239561591,0.324147980426893,0.374661849116762,-6.81121022646815
"Q9NP80","PNPLA8",-0.260790058597774,20.4190954773869,-0.987027139723199,0.324813606407787,0.37535096598566,-6.81254968321695
"Q9NP81","SARS2",-0.181592240856791,20.7452261306533,-0.986346591376229,0.325146509814417,0.375655380035589,-6.81321823303758
"Q9NP92","MRPS30",-0.134431198221975,25.9090452261307,-0.984981483701055,0.325814952677747,0.376347243992433,-6.8145578961953
"Q9NP97","DYNLRB1",-0.233855324308013,20.7288944723618,-0.984475531730446,0.326062927172247,0.376553235202977,-6.81505395089807
"Q9NPA0","EMC7",0.117730854717937,23.6371859296482,0.979410206548059,0.328552328189112,0.379347093426976,-6.82000627565842
"Q9NPA8","ENY2",0.255536472014469,20.1733668341709,0.971840639856584,0.332295540870751,0.383587102794225,-6.82735981358573
"Q9NPD3","EXOSC4",-0.184562537886485,20.9467336683417,-0.970042302867739,0.333188897739938,0.384536258288121,-6.82909851906346
"Q9NPD5","SLCO1B3",-0.365154576682205,17.9251256281407,-0.969238358933073,0.333588776298589,0.384915602528056,-6.82987477292429
"Q9NPE2","NGRN",-0.180137401495312,23.5934673366834,-0.967988828515018,0.334210906746226,0.385488162630351,-6.83108000039452
"Q9NPF4","OSGEP",0.130965851687147,23.3427135678392,0.967955368507044,0.334227576550968,0.385488162630351,-6.83111225287997
"Q9NPH0","ACP6",0.27878359264491,20.9442211055276,0.967591351669943,0.334408964950383,0.385615114840418,-6.83146306151332
"Q9NPH2","ISYNA1",-0.165417256011381,21.5482412060302,-0.967179330124891,0.334614351058609,0.385692729815547,-6.83185997530083
"Q9NPJ3","ACOT13",-0.273247120630469,20.3060301507538,-0.967170131032056,0.334618937592885,0.385692729815547,-6.8318688351755
"Q9NPJ6","MED4",-0.176591230551686,21.0110552763819,-0.966422532320546,0.33499181592514,0.386040227772215,-6.83258858696092
"Q9NPL8","TIMMDC1",-0.227449989897028,19.0246231155779,-0.965998662575538,0.33520334835715,0.386201684331368,-6.83299642325259
"Q9NPQ8","RIC8A",0.304263487573198,19.4557788944724,0.963474227227346,0.336464964127773,0.387572658934569,-6.83542169677801
"Q9NPY3","CD93",-0.298100626389203,20.3819095477387,-0.962877038953177,0.336763865413236,0.387834338719781,-6.83599450736733
"Q9NQ48","LZTFL1",-0.0833602748031019,27.2025125628141,-0.96061732464782,0.337896441371744,0.38905580462032,-6.83815879342952
"Q9NQ50","MRPL40",-0.198029905031397,21.6668341708543,-0.960184443043884,0.338113684016646,0.389195005409635,-6.83857281929027
"Q9NQ84","GPRC5C",-0.32910689028094,17.8537688442211,-0.960089591668034,0.338161297468923,0.389195005409635,-6.83866351437047
"Q9NQ88","TIGAR",0.175045463729962,21.9376884422111,0.958624374418541,0.338897357629435,0.389959142945808,-6.84006339940751
"Q9NQ92","COPRS",-0.265255607193421,19.0376884422111,-0.956406824429018,0.34001332494881,0.391158705285641,-6.84217804208919
"Q9NQ94","A1CF",-0.103950292988674,26.686432160804,-0.956205808531085,0.340114602043713,0.391158705285641,-6.84236948978353
"Q9NQA3","WASH6P",-0.140786017377327,24.6316582914573,-0.956121912783227,0.340156876688198,0.391158705285641,-6.84244938036316
"Q9NQC3","RTN4",0.395483936148622,20.6472361809045,0.954654019102631,0.340897089869448,0.391926550058283,-6.84384607305802
"Q9NQE9","HINT3",-0.12261062840982,22.1510050251256,-0.954435593441819,0.341007323907412,0.39196994055429,-6.84405372210633
"Q9NQG5","RPRD1B",-0.0852394423115044,28.1402010050251,-0.950226422154123,0.343136079080615,0.394276989965162,-6.84804602593695
"Q9NQH7","XPNPEP3",-0.312214588805855,19.2472361809045,-0.950178710195709,0.343160257957472,0.394276989965162,-6.84809117941876
"Q9NQP4","PFDN4",-0.212325722368195,20.1761306532663,-0.94827185500558,0.344127488203645,0.39530429758171,-6.84989394315691
"Q9NQR4","NIT2",0.247292382299431,20.4,0.947158843144651,0.344692860111495,0.395869646266536,-6.85094453902445
"Q9NQT5","EXOSC3",-0.314124065467819,19.88391959799,-0.946073187733359,0.345244910696005,0.39641945893678,-6.85196813441461
"Q9NQT8","KIF13B",-0.356354819155431,19.0502512562814,-0.943495493869469,0.346557929316075,0.397842616520599,-6.85439381696661
"Q9NQW7","XPNPEP1",0.137936956960971,22.2238693467337,0.94239112286189,0.347121449696138,0.398404941309068,-6.85543105400715
"Q9NQX3","GPHN",-0.0937563144069493,23.7577889447236,-0.941871868189461,0.347386609405979,0.39862465981709,-6.85591832737339
"Q9NR09","BIRC6",-0.193756314406983,18.2085427135678,-0.940946446830557,0.347859501708845,0.399082606776941,-6.8567860913345
"Q9NR12","PDLIM7",-0.151151747827907,22.3879396984925,-0.940603717191785,0.348034741889053,0.39919894980783,-6.85710725301033
"Q9NR16","CD163L1",0.160396039603899,20.5185929648241,0.940253397528429,0.34821392133035,0.399319760897816,-6.85743540721669
"Q9NR19","ACSS2",0.205273792685322,20.0733668341709,0.939326734837578,0.348688170059002,0.399778824323372,-6.85830285385575
"Q9NR28","DIABLO",-0.245615275813361,20.2389447236181,-0.937881685973406,0.349428543798692,0.400542746728753,-6.85965386855696
"Q9NR30","DDX21",0.289715093958325,20.1233668341709,0.930407644872395,0.353273916801243,0.404864787652464,-6.86660863654406
"Q9NR31","SAR1A",0.232056981208256,19.6281407035176,0.929879489900783,0.353546667126278,0.405091508614492,-6.86709801010586
"Q9NR45","NANS",-0.203091533643203,20.8989949748744,-0.927138681611933,0.354964231109472,0.4066295757646,-6.86963314170797
"Q9NR46","SH3GLB2",-0.17595473833105,22.7321608040201,-0.925473098321388,0.355827444895953,0.407532089504854,-6.87117011135012
"Q9NR50","EIF2B3",-0.0889674681755288,27.5165829145729,-0.924181741378127,0.356497627324163,0.408213187408249,-6.87235986600261
"Q9NR56","MBNL1",0.219256415437442,20.420351758794,0.92082690859522,0.35824244542635,0.410124264751276,-6.87544304651814
"Q9NR77","PXMP2",-0.194190745605226,20.4608040201005,-0.920109601958526,0.358616211253453,0.41046525280428,-6.87610082767381
"Q9NRA2","SLC17A5",0.0953020812283363,24.8934673366834,0.917498377037904,0.359978923663023,0.411919914242541,-6.87849106770979
"Q9NRC1","ST7",0.367256011315394,19.3278894472362,0.917382468080586,0.360039488572267,0.411919914242541,-6.87859701128804
"Q9NRD1","FBXO6",0.297060012123605,19.6502512562814,0.911470054581391,0.363137397997458,0.415376329801619,-6.88398349248667
"Q9NRF8","CTPS2",-0.23940189937365,19.9449748743719,-0.910637516248979,0.363574966645123,0.415788884232272,-6.88473919908205
"Q9NRF9","POLE3",-0.293685593049133,18.8949748743719,-0.906354340561169,0.365831383265807,0.41828088164902,-6.88861627103628
"Q9NRG7","SDR39U1",0.376338654273571,19.0457286432161,0.904764911930614,0.366670944068757,0.419152176443925,-6.89005038798903
"Q9NRG9","AAAS",-0.171802384320134,20.3698492462312,-0.90291409492326,0.367650098185965,0.420182642335978,-6.8917172052935
"Q9NRK6","ABCB10",0.123428975550532,26.0261306532663,0.901950619796695,0.368160462748881,0.420677012274556,-6.89258355623312
"Q9NRL3","STRN4",-0.0882097393413623,27.4417085427136,-0.898973591084804,0.369740237095934,0.422392871746823,-6.89525468489679
"Q9NRN7","AASDHPPT",0.188452212568119,20.4155778894472,0.898334623600027,0.370079860666185,0.422691551884677,-6.89582685437614
"Q9NRP0","OSTC",-0.17855122246921,23.4793969849246,-0.898050222747955,0.370231087991322,0.422774972073723,-6.89608139402223
"Q9NRQ2","PLSCR4",-0.0906849868662611,24.1929648241206,-0.897498304940994,0.370524675123476,0.422994160183253,-6.89657513404575
"Q9NRR5","UBQLN4",0.163901798343058,21.0015075376884,0.897395276200566,0.370579496354368,0.422994160183253,-6.89666726915249
"Q9NRS6","SNX15",-0.181279046272021,20.9889447236181,-0.896503918887216,0.371053996269113,0.423446381981236,-6.89746394167759
"Q9NRV9","HEBP1",0.0908769448374294,25.9467336683417,0.895625196844337,0.371522141658522,0.4238911626815,-6.89824855235309
"Q9NRW3","APOBEC3C",-0.362830874924249,19.4688442211055,-0.895258534857262,0.371717592523317,0.424024688348856,-6.89857571904487
"Q9NRW7","VPS45",0.139300868862261,27.6190954773869,0.894298872967459,0.372229448768252,0.424519010649639,-6.8994313810493
"Q9NRX1","PNO1",-0.217993534047409,24.2381909547739,-0.891302324592612,0.373830553066299,0.426255124510645,-6.90209732951893
"Q9NRX2","MRPL17",-0.239048292584393,19.2733668341709,-0.890797975147458,0.374100456646133,0.426472943092061,-6.90254516285761
"Q9NRX4","PHPT1",-0.322944029096853,18.3914572864322,-0.889702258775863,0.374687249771779,0.42705184644098,-6.90351722938918
"Q9NRX5","SERINC1",0.384421095170708,19.1304020100503,0.889141248691621,0.374987911388893,0.427304454558429,-6.90401447092229
"Q9NRY4","ARHGAP35",0.10800161648827,24.2145728643216,0.886809828133958,0.376238995996971,0.428639749548172,-6.90607755130135
"Q9NRY5","FAM114A2",0.118306728632021,24.7562814070352,0.883006561431772,0.378285463785705,0.430880451377566,-6.9094315373475
"Q9NRZ7","AGPAT3",-0.198817943018874,20.5407035175879,-0.879116442214281,0.380385794863752,0.433181548615903,-6.91284731856807
"Q9NS69","TOMM22",-0.131036573045179,25.121608040201,-0.877831550980637,0.38108110890673,0.433881986914864,-6.91397224991331
"Q9NS86","LANCL2",0.14305920387941,26.8437185929648,0.875777746597474,0.382194148727271,0.435057634140706,-6.91576697933703
"Q9NSD9","FARSB",-0.248494645382962,19.7934673366834,-0.875520502143905,0.38233370131407,0.435124883815023,-6.91599147997113
"Q9NSE4","IARS2",0.210204081632593,21.2035175879397,0.87205762626216,0.384215339763402,0.437090654303735,-6.91900720666774
"Q9NSK0","KLC4",-0.291361891291235,19.8386934673367,-0.872044189421605,0.384222652100176,0.437090654303735,-6.91901888535439
"Q9NSK7","C19orf12",-0.124934330167882,23.9572864321608,-0.871427343761277,0.38455843224007,0.437380614876327,-6.9195548270784
"Q9NSU2","TREX1",0.151848858355184,21.735175879397,0.87116264119483,0.384702578598176,0.437452543108378,-6.91978469650811
"Q9NSY0","NRBP2",-0.198908870478963,23.5376884422111,-0.869226396712655,0.385757991386526,0.438499297640306,-6.92146403606693
"Q9NSY1","BMP2K",0.137310567791399,25.186432160804,0.869176325886757,0.385785307726084,0.438499297640306,-6.92150741420079
"Q9NSY2","STARD5",0.182723782582283,20.7256281407035,0.867919369118784,0.386471435472672,0.439186854056481,-6.92259554787491
"Q9NT62","ATG3",0.0930592038795197,25.3190954773869,0.867075603500308,0.386932437585199,0.439618342093543,-6.9233251097768
"Q9NTG7","SIRT3",-0.192048898767514,20.2984924623116,-0.86582071692651,0.387618685659601,0.440305511210391,-6.92440884472694
"Q9NTI5","PDS5B",-0.131208324914184,22.5492462311558,-0.865632189730231,0.387721848306816,0.440330189833009,-6.92457152444775
"Q9NTJ4","MAN2C1",-0.189331178015831,20.8052763819095,-0.863068780039357,0.389126226351416,0.44183231958885,-6.92677999573311
"Q9NTJ5","SACM1L",0.203980602141801,19.9638190954774,0.861807732561772,0.389818241171759,0.442525137521668,-6.92786404853018
"Q9NTK5","OLA1",-0.280864821176046,19.2201005025126,-0.860304987361099,0.390643874356731,0.44336862922282,-6.92915382084875
"Q9NTM9","CUTC",-0.186684178622016,20.6763819095477,-0.860149364798502,0.390729437097307,0.44336862922282,-6.9292872605084
"Q9NTN3","SLC35D1",0.166033542129679,20.905527638191,0.85986174765588,0.390887601877649,0.44336862922282,-6.92953381677874
"Q9NTX5","ECHDC1",-0.122873307738942,25.9256281407035,-0.859858723821867,0.390889264935303,0.44336862922282,-6.9295364084886
"Q9NTZ6","RBM12",-0.362962214588844,18.7811557788945,-0.85966397919102,0.390996380312703,0.443397111650751,-6.9297033038803
"Q9NU22","MDN1",-0.18194584764608,21.4168341708543,-0.858118596312737,0.391847023725658,0.444268579845803,-6.9310263605708
"Q9NUB1","ACSS1",-0.172661143665437,20.508040201005,-0.855553976435844,0.393261191883135,0.445778462161868,-6.93321680692162
"Q9NUI1","DECR2",0.301616488179349,19.4346733668342,0.853775313586438,0.394243798884748,0.446798620953643,-6.93473214369594
"Q9NUJ1","ABHD10",-0.287492422711708,19.2336683417085,-0.850875174056808,0.395849162420242,0.448523977620756,-6.93719621147561
"Q9NUL3","STAU2",-0.250969892907715,19.1447236180905,-0.849784940276494,0.396453685447971,0.449114828664819,-6.93812036240859
"Q9NUL5","C19orf66",-0.133825015154613,22.2291457286432,-0.848838291035264,0.39697904750342,0.449528941382251,-6.93892184783968
"Q9NUM3","SLC39A9",-0.131541725601288,24.3381909547739,-0.848780118125342,0.397011345524993,0.449528941382251,-6.93897107130542
"Q9NUM4","TMEM106B",0.253364316023383,19.8346733668342,0.848676901284875,0.397068656194124,0.449528941382251,-6.93905840080404
"Q9NUN5","LMBRD1",-0.149949484744461,21.294472361809,-0.845667618833931,0.39874175553142,0.451328589524469,-6.94159985323747
"Q9NUP1","BLOC1S4",0.284168518892674,19.3894472361809,0.845090176402488,0.399063290015005,0.451597992698018,-6.94208650013471
"Q9NUP9","LIN7C",0.319630228328911,19.9653266331658,0.843772028260325,0.399797856909978,0.452334591402438,-6.9431961494808
"Q9NUQ2","AGPAT5",-0.295201050717385,19.8447236180905,-0.842554482537268,0.40047708819878,0.453008287843265,-6.94421958123647
"Q9NUQ6","SPATS2L",0.197433825015089,22.4467336683417,0.842179847028971,0.400686226291059,0.45315005763559,-6.9445341931771
"Q9NUQ7","UFSP2",0.132541927662064,24.4949748743719,0.841780604935192,0.400909173610844,0.453307382206992,-6.94486931634857
"Q9NUQ8","ABCF3",0.09680743584547,25.4100502512563,0.841282000835926,0.401187712683203,0.45352748536025,-6.9452876222503
"Q9NUQ9","FAM49B",-0.199888866437718,19.3718592964824,-0.83994909013386,0.401932901473759,0.454256814262411,-6.94640466467618
"Q9NUT2","ABCB8",-0.159991917559132,25.8281407035176,-0.839827539678142,0.402000898140491,0.454256814262411,-6.94650644221989
"Q9NUU7","DDX19A",-0.314275611234631,19.7788944723618,-0.83775655220153,0.403160499403498,0.455471756170485,-6.94823828945672
"Q9NUV9","GIMAP4",-0.122428773489659,22.5070351758794,-0.837606577160493,0.403244552762736,0.455471756170485,-6.94836354004455
"Q9NUY8","TBC1D23",-0.143453222873394,22.043216080402,-0.83612402640623,0.404076015700307,0.456315584146107,-6.94960048366885
"Q9NV70","EXOC1",-0.168569407961268,20.6437185929648,-0.835471550659325,0.404442272773283,0.456624849050696,-6.95014417726903
"Q9NV88","INTS9",-0.197585370782036,19.7482412060302,-0.835335305790755,0.404518776947074,0.456624849050696,-6.95025765390703
"Q9NV96","TMEM30A",-0.20966861992326,20.5809045226131,-0.832425909967447,0.406154540630055,0.458304585621073,-6.95267646649901
"Q9NVA1","UQCC1",0.198413820973904,20.8625628140704,0.832387150777807,0.406176359218824,0.458304585621073,-6.95270863353235
"Q9NVA2","43354",0.447100424328099,17.8087939698492,0.832209665115516,0.406276279670367,0.458321686663399,-6.95285591346265
"Q9NVD7","PARVA",-0.240866841786275,19.8130653266332,-0.831358008419024,0.406755948942402,0.458767087178049,-6.95356219543482
"Q9NVE5","USP40",-0.253950292988513,19.6125628140704,-0.829868741625059,0.407595550036584,0.459618172898396,-6.95479552375557
"Q9NVE7","PANK4",0.246433622954104,18.3381909547739,0.829338917457693,0.407894498811047,0.459859373451069,-6.95523376516281
"Q9NVG8","TBC1D13",-0.133734087694503,24.7321608040201,-0.828841933065526,0.408175037631877,0.460079722425591,-6.9556445906557
"Q9NVH0","EXD2",0.104273590624306,23.1909547738693,0.828357877502411,0.408448389644329,0.460291880534991,-6.95604449358527
"Q9NVH1","DNAJC11",-0.243241058799839,19.0010050251256,-0.827250260585198,0.409074287305565,0.460901160962948,-6.95695867938896
"Q9NVH2","INTS7",0.104889876742657,23.5447236180905,0.825433930618481,0.410101911774996,0.461962716034876,-6.9584551809715
"Q9NVH6","TMLHE",-0.161406344716156,25.1145728643216,-0.824499133865204,0.410631393432961,0.46246280864237,-6.95922410066713
"Q9NVI7","ATAD3A",-0.106688219842468,27.0623115577889,-0.824345545160764,0.410718427288582,0.46246450153048,-6.95935035271357
"Q9NVJ2","ARL8B",0.156405334410941,21.9195979899498,0.821376466995545,0.412403078155466,0.464264718631398,-6.96178638510667
"Q9NVM6","DNAJC17",-0.133178419882917,26.58391959799,-0.819880907820698,0.41325321701079,0.465124925973634,-6.96301013640487
"Q9NVP1","DDX18",-0.0905233380480368,28.2316582914573,-0.818951494630766,0.413782061043214,0.465623226651542,-6.96376951882833
"Q9NVS2","MRPS18A",0.166134572640868,23.3922110552764,0.818787691051533,0.413875308488171,0.465623333912355,-6.96390326680735
"Q9NVS9","PNPO",-0.260547585370833,18.027135678392,-0.81864879606638,0.413954386187663,0.465623333912355,-6.96401665573946
"Q9NVT9","ARMC1",0.136663972519628,22.6316582914573,0.817303002389028,0.414721059237212,0.466388678722047,-6.96511432434995
"Q9NVV4","MTPAP",-0.197201454839416,19.7276381909548,-0.815934903265009,0.415501305530694,0.467168966314091,-6.96622834710572
"Q9NVV5","AIG1",-0.176924631238698,23,-0.811955804744143,0.417775601474718,0.469560890951648,-6.96945792963518
"Q9NVX2","NLE1",-0.158476459890945,20.878391959799,-0.811909037094898,0.417802375877267,0.469560890951648,-6.96949579472095
"Q9NVZ3","NECAP2",-0.276682158011749,17.7587939698492,-0.810455442879326,0.418635063813438,0.470398958861026,-6.9706716063956
"Q9NW13","RBM28",-0.131632653061292,21.835175879397,-0.809590850330762,0.419130809932741,0.470858152775054,-6.97136998210158
"Q9NW15","ANO10",-0.228238027884501,19.7484924623116,-0.809203328772855,0.419353122613594,0.471010040293249,-6.9716827627683
"Q9NW64","RBM22",0.268862396443691,19.0819095477387,0.808884224429965,0.419536238264023,0.471117848451417,-6.97194021008291
"Q9NW68","BSDC1",-0.217821782178294,23.5105527638191,-0.80461327178445,0.421991648273856,0.473776752951981,-6.97537622216862
"Q9NW82","WDR70",-0.156880177813765,21.1979899497487,-0.802861416858871,0.423001255514146,0.474811664638777,-6.97678037503824
"Q9NWH9","SLTM",-0.368508789654552,22.8472361809045,-0.802065245467837,0.42346056565573,0.475228575861463,-6.97741752005319
"Q9NWQ8","PAG1",-0.178005657708695,20.5974874371859,-0.799467263949827,0.424961381289549,0.476628485439444,-6.97949221484594
"Q9NWS0","PIH1D1",-0.115285916346899,23.6105527638191,-0.799375194459847,0.425014625852316,0.476628485439444,-6.979565616942
"Q9NWS8","RMND1",-0.0904829258437125,24.4663316582915,-0.799373142935585,0.425015812310817,0.476628485439444,-6.97956725241727
"Q9NWT6","HIF1AN",0.146049707011468,23.5095477386935,0.799295736641839,0.425060580134825,0.476628485439444,-6.97962895767147
"Q9NWU1","OXSM",0.257435845625327,19.5030150753769,0.797637199973381,0.426020459069412,0.477605768647794,-6.98094965135368
"Q9NWU2","GID8",0.301535663770391,19.2653266331658,0.796033260615598,0.426949950588852,0.478548586822953,-6.98222427634846
"Q9NWU5","MRPL22",-0.181582137805638,19.4788944723618,-0.795778735506584,0.427097558658675,0.478614818583929,-6.982426309001
"Q9NWV4","C1orf123",-0.173156193170406,20.6582914572864,-0.795406398512779,0.427313543947637,0.478757632019244,-6.9827217407313
"Q9NWV8","BABAM1",0.247908668417811,19.3537688442211,0.794815904396848,0.427656209263781,0.47904228785773,-6.98318998805672
"Q9NWW6","NMRK1",-0.128531016367013,22.2713567839196,-0.793617673752924,0.428352040968016,0.479722345798273,-6.98413909344901
"Q9NWX6","THG1L",-0.083218832087308,28.0738693467337,-0.792169562124611,0.429193867629161,0.480565591689972,-6.98528422782624
"Q9NWY4","C4orf27",-0.118579511012417,21.0346733668342,-0.791885844436345,0.429358913865005,0.480650858647636,-6.98550834195627
"Q9NWZ3","IRAK4",0.268326934734233,18.5974874371859,0.789951807334585,0.430484985062165,0.481811698246972,-6.98703394995235
"Q9NX08","COMMD8",-0.156607395433472,20.7070351758794,-0.788068178684831,0.431583364598717,0.48294107044397,-6.98851623096498
"Q9NX14","NDUFB11",-0.271468983633099,18.3316582914573,-0.786624254985037,0.432426450799223,0.483784361570743,-6.98965011439401
"Q9NX20","MRPL16",-0.238472418670469,18.8924623115578,-0.785034947034415,0.43335553453854,0.484723495086861,-6.99089577580416
"Q9NX24","NHP2",-0.190119216003271,20.5291457286432,-0.784429933023386,0.433709521397015,0.485019106968699,-6.99136931325422
"Q9NX40","OCIAD1",0.336967064053297,17.6402010050251,0.783874606518136,0.434034584845402,0.485282258118091,-6.99180364149074
"Q9NX46","ADPRHL2",-0.117053950293048,22.6185929648241,-0.78363951987101,0.434172236840715,0.485335804134328,-6.99198741378035
"Q9NX47","43164",-0.0655182865227673,26.9608040201005,-0.782586392595971,0.434789193950581,0.485925004483421,-6.99280999358961
"Q9NX55","HYPK",-0.229753485552717,20.3482412060301,-0.78176144979469,0.435272828970799,0.486364989924594,-6.99345357444791
"Q9NX58","LYAR",-0.258122853101685,19.2075376884422,-0.779089099839456,0.436841679879004,0.488017141137557,-6.99553378120617
"Q9NX62","IMPAD1",-0.112335825419343,23.1417085427136,-0.778118363479748,0.437412379447228,0.488522398074206,-6.99628766734874
"Q9NX63","CHCHD3",0.255869872701481,18.9844221105528,0.778012482351592,0.437474653500149,0.488522398074206,-6.99636983946441
"Q9NXA8","SIRT5",-0.237654071529654,19.0195979899497,-0.776791935711023,0.438192889864323,0.489223406049224,-6.99731627746637
"Q9NXC5","MIOS",0.308102646999334,18.9497487437186,0.775692328837372,0.438840543191081,0.489845337950903,-6.99816767143587
"Q9NXD2","MTMR10",0.263487573247087,18.670351758794,0.775317709600912,0.439061315246943,0.489893557195858,-6.99845745454681
"Q9NXE4","SMPD4",0.131289149323056,28.2201005025126,0.775311544879633,0.439064948801762,0.489893557195858,-6.99846222204399
"Q9NXG2","THUMPD1",-0.295069711052786,19.4824120603015,-0.774176936973881,0.439733995502403,0.490538830963791,-6.99933903123062
"Q9NXH9","TRMT1",-0.0755607193374033,26.794472361809,-0.771331450225337,0.441414490409497,0.492311912055311,-7.00153236898651
"Q9NXJ5","PGPEP1",0.248666397251938,19.4788944723618,0.769863514761288,0.442282874532203,0.493178697173772,-7.00266073323387
"Q9NXN4","GDAP2",-0.131834714083823,25.2618090452261,-0.766923312971443,0.444025162997604,0.49500211486316,-7.00491436451351
"Q9NXR7","BRE",-0.146544756516651,25.2407035175879,-0.766795125883799,0.444101213094357,0.49500211486316,-7.00501242343357
"Q9NXS2","QPCTL",-0.0938270357649031,22.3221105527638,-0.765956295017449,0.444599054707173,0.495454882275698,-7.00565369933123
"Q9NXU5","ARL15",0.198929076581063,19.779648241206,0.764459592907462,0.445488135691541,0.49634336486383,-7.00679617638353
"Q9NXV6","CDKN2AIP",-0.286128510810315,17.6788944723618,-0.764016299957666,0.445751659345078,0.496469224879871,-7.00713412857888
"Q9NXW2","DNAJB12",0.140341483127742,24.9869346733668,0.763960663872312,0.445784739558308,0.496469224879871,-7.00717652996452
"Q9NY12","GAR1",-0.18532026672063,20.771608040201,-0.761657818370327,0.447155205575825,0.497892956455619,-7.00892888179678
"Q9NY15","STAB1",0.260113154172522,19.4251256281407,0.758159852083291,0.449241521449869,0.500113013481458,-7.01158059900959
"Q9NY27","PPP4R2",0.121297231763897,24.2221105527638,0.757821288677557,0.449443747989779,0.500235147258282,-7.0118366109418
"Q9NY33","DPP3",-0.194362497474305,19.6884422110553,-0.757496855778234,0.449637583060247,0.500347892901164,-7.01208183111251
"Q9NY93","DDX56",-0.229480703172374,19.7572864321608,-0.756246189678445,0.450385250364194,0.50107675899572,-7.01302616069268
"Q9NYB0","TERF2IP",0.103354212972242,22.827135678392,0.755868476534676,0.450611192469096,0.50122499849422,-7.01331105222394
"Q9NYF8","BCLAF1",-0.313032935946719,21.7201005025126,-0.755426782791195,0.450875488776539,0.501415830484316,-7.01364402185229
"Q9NYI0","PSD3",0.203152151949862,19.6030150753769,0.754590222531804,0.451376303600585,0.5018695606762,-7.01427413016162
"Q9NYJ1","COA4",-0.14534249343307,20.1472361809045,-0.754229635106046,0.451592270472789,0.502006456917429,-7.01454551529931
"Q9NYK5","MRPL39",-0.173095574863677,22.7603015075377,-0.753992997701203,0.451734031868517,0.502060824319234,-7.01472354313464
"Q9NYL2","ZAK",0.0816932713678078,25.0422110552764,0.753517740775643,0.452018818655627,0.502274096274347,-7.01508092218585
"Q9NYL4","FKBP11",-0.312952111537729,19.1894472361809,-0.751494569287853,0.453232301153865,0.503519016301407,-7.01659977969681
"Q9NYL9","TMOD3",-0.194099818145133,20.4638190954774,-0.750342460126469,0.45392415426283,0.504184039050765,-7.0174628891641
"Q9NYP7","ELOVL5",-0.210385936552907,19.0904522613065,-0.748503451571859,0.455029739677253,0.50530823627745,-7.01883786487022
"Q9NYQ3","HAO2",-0.0995150535462592,27.9668341708543,-0.744460595876251,0.457465609527984,0.507908942652527,-7.02184879982114
"Q9NYU2","UGGT1",0.183612851080941,23.3884422110553,0.743641585873286,0.457959969968151,0.508353430018024,-7.02245678582
"Q9NYY8","FASTKD2",-0.102263083451273,22.1090452261307,-0.741694465857942,0.459136477451677,0.50955478932291,-7.02389954385631
"Q9NYZ1","TVP23B;TVP23C",-0.195726409375702,19.643216080402,-0.733863647562093,0.463885277133431,0.514719411750557,-7.02966395737289
"Q9NZ01","TECR",0.2017175186906,20.1221105527638,0.733493086103518,0.464110675461001,0.514758931798965,-7.02993522669792
"Q9NZ08","ERAP1",0.177874318044001,20.764824120603,0.733492061483776,0.46411129878305,0.514758931798965,-7.02993597658134
"Q9NZ09","UBAP1",-0.164134168518967,20.8241206030151,-0.731785217652035,0.46515029991441,0.515805511000249,-7.03118370947564
"Q9NZ32","ACTR10",-0.182875328349198,20.2693467336683,-0.729202628477926,0.466724864595442,0.517445426054451,-7.0330661303428
"Q9NZ43","USE1",0.11788240048487,22.9422110552764,0.728353908621533,0.467242965680926,0.517913635800896,-7.03368330769865
"Q9NZ45","CISD1",-0.214790866841835,19.5110552763819,-0.727148717449627,0.467979226411049,0.518623422259591,-7.03455847760813
