"GeneName","DrugID"
"HDAC1","DB06603"
"HDAC1","DB12565"
"HDAC1","DB00313"
"HDAC1","DB11830"
"HDAC1","DB12847"
"HDAC1","DB14533"
"HDAC1","DB02546"
"HDAC1","DB06176"
"HDAC1","DB06819"
"HDAC1","DB01593"
"HDAC1","DB12645"
"HDAC1","DB11841"
"HDAC1","DB14487"
"HDAC2","DB01303"
"HDAC2","DB05223"
"HDAC2","DB00313"
"HDAC2","DB02546"
"HDAC2","DB01223"
"HDAC2","DB00641"
"HDAC2","DB11830"
"HDAC2","DB01095"
"HDAC2","DB01076"
"HDAC2","DB09091"
"HDAC2","DB00227"
"HDAC2","DB00175"
"HDAC2","DB06176"
"HDAC2","DB00277"
"HDAC6","DB13346"
"HDAC6","DB02546"
"HDAC6","DB06176"
"HDAC6","DB05223"
"HEXB","DB02813"
"HEXB","DB03861"
"HEXB","DB00205"
"HEXB","DB03747"
"HGS","DB04272"
"HK1","DB06266"
"HK1","DB04395"
"HK1","DB02379"
"HK1","DB02007"
"HLA-A","DB02740"
"HLA-A","DB06226"
"HLA-A","DB11294"
"HM13","DB00277"
"HMGCL","DB04594"
"HMOX1","DB02468"
"HMOX1","DB01942"
"HMOX1","DB06914"
"HMOX1","DB04803"
"HMOX1","DB02073"
"HMOX1","DB07342"
"HMOX1","DB03906"
"HMOX1","DB04912"
"HMOX1","DB00157"
"HNRNPF","DB12695"
"HNRNPH1","DB09130"
"HNRNPH3","DB09130"
"HNRNPK","DB12695"
"HNRNPK","DB11638"
"HNRNPL","DB09130"
"HP1BP3","DB11638"
"HPD","DB02850"
"HPD","DB00348"
"HPGD","DB00157"
"HSD11B1","DB08771"
"HSD11B1","DB07310"
"HSD11B1","DB13751"
"HSD11B1","DB07866"
"HSD11B1","DB04652"
"HSD11B1","DB08277"
"HSD11B1","DB08280"
"HSD11B1","DB03461"
"HSD11B1","DB07049"
"HSD11B1","DB07624"
"HSD11B1","DB06992"
"HSD11B1","DB05064"
"HSD11B1","DB07619"
"HSD11B1","DB02329"
"HSD11B1","DB07316"
"HSD11B1","DB07056"
"HSD11B1","DB00157"
"HSD11B1","DB07017"
"HSD11B1","DB03814"
"HSD17B2","DB13953"
"HSD17B2","DB13954"
"HSD17B2","DB13956"
"HSD17B2","DB13952"
"HSD17B2","DB00157"
"HSD17B2","DB13955"
"HSD17B8","DB03461"
"HSD17B8","DB00157"
"HSP90AB1","DB06070"
"HSP90AB1","DB07877"
"HSP90AB1","DB08292"
"HSP90AB1","DB09221"
"HSP90AB1","DB08045"
"HSP90AB1","DB07594"
"HSP90AB1","DB02754"
"HSP90AB1","DB08465"
"HSP90AB1","DB05134"
"HSP90AB1","DB08464"
"HSP90AB1","DB08293"
"HSP90AB1","DB08153"
"HSP90AB1","DB08346"
"HSP90AB1","DB03758"
"HSP90AB1","DB02424"
"HSPA2","DB04216"
"HSPA4","DB12695"
"HSPB1","DB06094"
"HSPB1","DB12695"
"HSPB1","DB11638"
"HSPG2","DB00039"
"HSPH1","DB12695"
"HTATIP2","DB11077"
"HTT","DB09130"
"IARS","DB00167"
"IDE","DB00626"
"IDH3B","DB00157"
"IDH3G","DB00157"
"IDH3G","DB06757"
"IDI1","DB01785"
"IGF2R","DB02900"
"IGF2R","DB14751"
"IGF2R","DB13173"
"IGF2R","DB16099"
"IGF2R","DB01277"
"IGFBP7","DB00030"
"IMPA1","DB03542"
"IMPA1","DB01356"
"IMPA1","DB14508"
"IMPA1","DB14509"
"IMPA1","DB14507"
"IMPDH2","DB03948"
"IMPDH2","DB00688"
"IMPDH2","DB01024"
"IMPDH2","DB03070"
"IMPDH2","DB00811"
"IMPDH2","DB00157"
"IMPDH2","DB06103"
"IMPDH2","DB04566"
"INSR","DB00047"
"INSR","DB05115"
"INSR","DB09564"
"INSR","DB06075"
"INSR","DB11567"
"INSR","DB01307"
"INSR","DB09129"
"INSR","DB12267"
"INSR","DB01277"
"INSR","DB00030"
"INSR","DB11568"
"INSR","DB12010"
"INSR","DB11564"
"INSR","DB15399"
"INSR","DB14751"
"INSR","DB03909"
"INSR","DB01306"
"INSR","DB01309"
"INSR","DB09456"
"INSR","DB00071"
"INSR","DB16637"
"INSR","DB05120"
"INSR","DB00046"
"INSR","DB08513"
"IRAK4","DB08590"
"IRAK4","DB12010"
"ITIH2","DB14548"
"ITIH2","DB01593"
"ITIH2","DB14487"
"ITIH2","DB14533"
"ITIH2","DB09130"
"ITIH3","DB01593"
"ITIH3","DB14548"
"ITIH3","DB14487"
"ITIH3","DB14533"
"ITPA","DB04272"
"IYD","DB03374"
"KDM1A","DB16446"
"KHSRP","DB02709"
"KHSRP","DB11638"
"KYNU","DB07069"
"KYNU","DB00114"
"KYNU","DB00160"
"LAMB1","DB06245"
"LAMC1","DB06245"
"LARS","DB00149"
"LARS2","DB00149"
"LGALS3","DB04465"
"LGALS3","DB01827"
"LPA","DB00513"
"LSM6","DB04272"
"LSM6","DB03685"
"LSM6","DB02745"
"LTF","DB06987"
"LTF","DB04743"
"LTF","DB08439"
"LTF","DB01811"
"LTF","DB03485"
"LTF","DB03017"
"LTF","DB03040"
"LYN","DB08901"
"LYN","DB01254"
"LYN","DB06616"
"LYN","DB12010"
"LYN","DB03023"
"LYN","DB09079"
"MAN1B1","DB02422"
"MAN1B1","DB01955"
"MAN1B1","DB02742"
"MAN1B1","DB03206"
"MAN2A1","DB06984"
"MAN2A1","DB03955"
"MAN2A1","DB02034"
"MAN2A1","DB08321"
"MAN2A1","DB03414"
"MAN2A1","DB03008"
"MAN2A1","DB02742"
"MAN2A1","DB02492"
"MAN2A1","DB02318"
"MAP4","DB01248"
"MAP4","DB11638"
"MAP4","DB01229"
"MAP4K4","DB12010"
"MAPK1","DB00945"
"MAPK1","DB02482"
"MAPK1","DB13930"
"MAPK1","DB07264"
"MAPK1","DB01169"
"MAPK1","DB07905"
"MAPK1","DB07010"
"MAPK1","DB08513"
"MAPK1","DB07788"
"MAPK1","DB04338"
"MAPK1","DB07794"
"MAPK1","DB02587"
"MAPK1","DB01017"
"MAPK1","DB06641"
"MAPK1","DB02733"
"MAPK1","DB02116"
"MAPK1","DB08521"
"MAPK1","DB06877"
"MAPK1","DB06195"
"MAPK1","DB11120"
"MAPK14","DB12010"
"MAPK14","DB04338"
"MAPK14","DB07832"
"MAPK14","DB06940"
"MAPK14","DB08242"
"MAPK14","DB01953"
"MAPK14","DB07829"
"MAPK14","DB05157"
"MAPK14","DB07834"
"MAPK14","DB04797"
"MAPK14","DB08730"
"MAPK14","DB02195"
"MAPK14","DB01988"
"MAPK14","DB07459"
"MAPK14","DB08093"
"MAPK14","DB01254"
"MAPK14","DB05470"
"MAPK14","DB03110"
"MAPK14","DB07942"
"MAPK14","DB01807"
"MAPK14","DB08522"
"MAPK14","DB06882"
"MAPK14","DB08092"
"MAPK14","DB01761"
"MAPK14","DB08095"
"MAPK14","DB08064"
"MAPK14","DB07138"
"MAPK14","DB08352"
"MAPK14","DB08068"
"MAPK14","DB08423"
"MAPK14","DB07811"
"MAPK14","DB07835"
"MAPK14","DB07833"
"MAPK14","DB08096"
"MAPK14","DB02277"
"MAPK14","DB03044"
"MAPK14","DB08521"
"MAPK14","DB08349"
"MAPK14","DB08424"
"MAPK14","DB04632"
"MAPK14","DB07307"
"MAPK14","DB08097"
"MAPK14","DB03980"
"MAPK14","DB01948"
"MAPK14","DB08091"
"MAPK14","DB05412"
"MAPK14","DB02984"
"MAPK14","DB06991"
"MAPK14","DB07941"
"MAPK14","DB08351"
"MAPK14","DB07943"
"MAPK14","DB07607"
"MAPK14","DB02873"
"MAPK14","DB08395"
"MAPK14","DB06518"
"MAPK14","DB02352"
"MAPK3","DB00605"
"MAPK3","DB02733"
"MAPK3","DB08862"
"MAPK3","DB13930"
"MAPK3","DB06195"
"MAPK3","DB04604"
"MAPK3","DB01169"
"MAPK9","DB12010"
"MAPK9","DB07020"
"MARK2","DB12010"
"MASP2","DB16418"
"MASP2","DB04527"
"MAT1A","DB03191"
"MAT1A","DB00118"
"MAT1A","DB03611"
"MBL2","DB03721"
"MBL2","DB01818"
"MBL2","DB03879"
"MBL2","DB04426"
"MBL2","DB03194"
"MBL2","DB02837"
"MBL2","DB01979"
"ME2","DB01677"
"ME2","DB03499"
"ME2","DB03680"
"ME2","DB03589"
"ME2","DB00157"
"MGAT1","DB03397"
"MGEA5","DB00428"
"MGST1","DB03310"
"MGST1","DB00143"
"MME","DB02557"
"MME","DB11623"
"MME","DB02062"
"MME","DB02558"
"MME","DB08575"
"MME","DB08626"
"MME","DB00616"
"MME","DB09292"
"MME","DB05796"
"MME","DB00886"
"MME","DB02597"
"MMP9","DB00143"
"MMP9","DB03683"
"MMP9","DB05495"
"MMP9","DB01017"
"MMP9","DB14487"
"MMP9","DB07285"
"MMP9","DB00786"
"MMP9","DB01197"
"MMP9","DB14548"
"MMP9","DB07117"
"MMP9","DB07246"
"MMP9","DB14533"
"MMP9","DB06423"
"MMP9","DB01593"
"MMP9","DB12843"
"MMP9","DB05387"
"MMP9","DB01949"
"MPO","DB04821"
"MPO","DB00535"
"MPO","DB01065"
"MPO","DB00583"
"MPO","DB00104"
"MRC1","DB09266"
"MSRA","DB04447"
"MT2A","DB14548"
"MT2A","DB01593"
"MT2A","DB14533"
"MT2A","DB14487"
"MTHFD1","DB02358"
"MTHFD1","DB00116"
"MTHFD1","DB03461"
"MTHFD1","DB00157"
"MTHFD1","DB04322"
"MTOR","DB05241"
"MTOR","DB04974"
"MTOR","DB01590"
"MTOR","DB06287"
"MTOR","DB11962"
"MTOR","DB12843"
"MTOR","DB00337"
"MTOR","DB12010"
"MTOR","DB05210"
"MTOR","DB00877"
"MTOR","DB06233"
"MTTP","DB04852"
"MTTP","DB08827"
"MTTP","DB05678"
"MTTP","DB01094"
"MUT","DB00200"
"MUT","DB00115"
"MVK","DB04695"
"MYH14","DB04444"
"MYH14","DB07469"
"MYH14","DB08276"
"MYH14","DB07468"
"MYH14","DB03126"
"MYH14","DB07470"
"MYH14","DB01944"
"MYO1E","DB03366"
"NAE1","DB00171"
"NARS","DB00174"
"NDUFA11","DB00157"
"NDUFA7","DB00157"
"NDUFA9","DB03147"
"NDUFA9","DB00157"
"NEU1","DB00482"
"NEU1","DB00945"
"NEU1","DB00198"
"NFKB2","DB05464"
"NFKB2","DB05559"
"NFKB2","DB05471"
"NFKB2","DB14059"
"NFKB2","DB01411"
"NFKB2","DB00795"
"NFKB2","DB05212"
"NFKB2","DB05767"
"NFKB2","DB05451"
"NFKB2","DB13961"
"NFKB2","DB05487"
"NFKB2","DB13751"
"NFKB2","DB12816"
"NFKB2","DB00843"
"NID1","DB00013"
"NMT1","DB02180"
"NMT1","DB02477"
"NMT1","DB03062"
"NMT1","DB03062"
"NNMT","DB00627"
"NOS3","DB09237"
"NOS3","DB00125"
"NOS3","DB02335"
"NOS3","DB00435"
"NOS3","DB03910"
"NOS3","DB03918"
"NOS3","DB01997"
"NOS3","DB03707"
"NOS3","DB01110"
"NOS3","DB00155"
"NOS3","DB03144"
"NOS3","DB02044"
"NOS3","DB07244"
"NOS3","DB02234"
"NOS3","DB03332"
"NOS3","DB08018"
"NOS3","DB04018"
"NOS3","DB01821"
"NOS3","DB04534"
"NOS3","DB02979"
"NOS3","DB02048"
"NOS3","DB03963"
"NOS3","DB02207"
"NOS3","DB03974"
"NOS3","DB02589"
"NOS3","DB07388"
"NOS3","DB08019"
"NOS3","DB01686"
"NOS3","DB04559"
"NOS3","DB03065"
"NOS3","DB02077"
"NOS3","DB03100"
"NOS3","DB03305"
"NOS3","DB02027"
"NOS3","DB01833"
"NOS3","DB04223"
"NOS3","DB07001"
"NOS3","DB02141"
"NOS3","DB02911"
"NOS3","DB00360"
"NOS3","DB02994"
"NPM1","DB11638"
"NQO2","DB01087"
"NQO2","DB00157"
"NQO2","DB03541"
"NQO2","DB00170"
"NQO2","DB08744"
"NQO2","DB04253"
"NQO2","DB03147"
"NQO2","DB01065"
"NQO2","DB08190"
"NQO2","DB02709"
"NQO2","DB04216"
"NQO2","DB07339"
"NQO2","DB08228"
"NR3C1","DB00620"
"NR3C1","DB13003"
"NR3C1","DB00663"
"NR3C1","DB00596"
"NR3C1","DB01047"
"NR3C1","DB14544"
"NR3C1","DB00288"
"NR3C1","DB09091"
"NR3C1","DB08906"
"NR3C1","DB14539"
"NR3C1","DB00253"
"NR3C1","DB14541"
"NR3C1","DB00588"
"NR3C1","DB01234"
"NR3C1","DB14649"
"NR3C1","DB00896"
"NR3C1","DB00834"
"NR3C1","DB14631"
"NR3C1","DB00223"
"NR3C1","DB00547"
"NR3C1","DB14543"
"NR3C1","DB15566"
"NR3C1","DB00846"
"NR3C1","DB01260"
"NR3C1","DB02210"
"NR3C1","DB14669"
"NR3C1","DB00351"
"NR3C1","DB05423"
"NR3C1","DB00240"
"NR3C1","DB01380"
"NR3C1","DB14538"
"NR3C1","DB00860"
"NR3C1","DB00180"
"NR3C1","DB01185"
"NR3C1","DB11921"
"NR3C1","DB01222"
"NR3C1","DB00421"
"NR3C1","DB00324"
"NR3C1","DB13867"
"NR3C1","DB00367"
"NR3C1","DB00687"
"NR3C1","DB14540"
"NR3C1","DB00959"
"NR3C1","DB08867"
"NR3C1","DB00396"
"NR3C1","DB00717"
"NR3C1","DB14542"
"NR3C1","DB06781"
"NR3C1","DB00741"
"NR3C1","DB14583"
"NR3C1","DB01130"
"NR3C1","DB09095"
"NR3C1","DB11619"
"NR3C1","DB01410"
"NR3C1","DB00394"
"NR3C1","DB00443"
"NR3C1","DB14596"
"NR3C1","DB00591"
"NR3C1","DB00635"
"NR3C1","DB01384"
"NR3C1","DB00769"
"NR3C1","DB13158"
"NR3C1","DB04630"
"NR3C1","DB12637"
"NR3C1","DB01395"
"NR3C1","DB00764"
"NR3C1","DB14512"
"NR3C1","DB01013"
"NR3C1","DB00838"
"NSF","DB01902"
"NT5C2","DB06408"
"NT5C2","DB00171"
"NUDC","DB12695"
"OAT","DB00114"
"OAT","DB00129"
"OAT","DB02054"
"OAT","DB02821"
"OAT","DB11638"
"OTC","DB00129"
"OTC","DB04185"
"OTC","DB00155"
"OTC","DB02011"
"P4HA1","DB00126"
"P4HA1","DB00172"
"P4HA1","DB01275"
"PAFAH1B3","DB07821"
"PAH","DB03673"
"PAH","DB04419"
"PAH","DB00368"
"PAH","DB06262"
"PAH","DB02562"
"PAH","DB00120"
"PAH","DB04400"
"PAH","DB00360"
"PAK1","DB12010"
"PAK2","DB12010"
"PAPOLA","DB01860"
"PAPOLA","DB02153"
"PAPOLA","DB03896"
"PAPSS1","DB03708"
"PAPSS1","DB09462"
"PAPSS1","DB02661"
"PARP1","DB03073"
"PARP1","DB01593"
"PARP1","DB04010"
"PARP1","DB14533"
"PARP1","DB09074"
"PARP1","DB02701"
"PARP1","DB07787"
"PARP1","DB03509"
"PARP1","DB02498"
"PARP1","DB07096"
"PARP1","DB03722"
"PARP1","DB13877"
"PARP1","DB14548"
"PARP1","DB12332"
"PARP1","DB11793"
"PARP1","DB02690"
"PARP1","DB07232"
"PARP1","DB07330"
"PARP1","DB00277"
"PARP1","DB14487"
"PARP1","DB03072"
"PARP1","DB11760"
"PC","DB07497"
"PC","DB00121"
"PC","DB00119"
"PCCA","DB00121"
"PCK1","DB03725"
"PCK1","DB03267"
"PCK1","DB01819"
"PCK1","DB02008"
"PCNA","DB00279"
"PCNA","DB00945"
"PCYT1A","DB00122"
"PCYT1A","DB14006"
"PDE2A","DB05142"
"PDE2A","DB02315"
"PDE2A","DB05142"
"PDE2A","DB07954"
"PDE2A","DB09273"
"PDE2A","DB06246"
"PDE2A","DB08811"
"PFKFB1","DB02515"
"PFKFB1","DB04137"
"PFKFB1","DB04493"
"PFKFB1","DB02393"
"PFKFB1","DB02930"
"PGM1","DB04397"
"PGM1","DB02835"
"PHGDH","DB00157"
"PHYKPL","DB00114"
"PHYKPL","DB00160"
"PIP4K2C","DB12010"
"PIPOX","DB00145"
"PKM","DB08951"
"PKM","DB09130"
"PKM","DB07697"
"PKM","DB00119"
"PKM","DB07692"
"PKM","DB01733"
"PKM","DB11638"
"PKM","DB11263"
"PKM","DB07628"
"PKM","DB02726"
"PKN2","DB12010"
"PLOD1","DB00126"
"PLOD2","DB00126"
"PLOD3","DB00126"
"PON1","DB01327"
"PON1","DB14548"
"PON1","DB14487"
"PON1","DB01593"
"PON1","DB00218"
"PON1","DB14533"
"PON1","DB09130"
"PPIH","DB00172"
"PPP1CC","DB02169"
"PPP1CC","DB04738"
"PPP1CC","DB02860"
"PRKAR2B","DB02527"
"PRKCD","DB12010"
"PRKCD","DB04376"
"PRKCD","DB05013"
"PRKDC","DB00201"
"PRKDC","DB05210"
"PRMT1","DB01752"
"PROC","DB00170"
"PROC","DB09131"
"PROC","DB09332"
"PROC","DB13149"
"PROC","DB00464"
"PRODH","DB00172"
"PROS1","DB00464"
"PROS1","DB00055"
"PROS1","DB00170"
"PROS1","DB09332"
"PSAT1","DB00142"
"PSAT1","DB00114"
"PSPH","DB03292"
"PSPH","DB14533"
"PSPH","DB01593"
"PSPH","DB14548"
"PSPH","DB14487"
"PTDSS1","DB00144"
"PTGIS","DB01240"
"PTGIS","DB00812"
"PTGIS","DB08675"
"PTGR1","DB03461"
"PTGR1","DB04066"
"PTGR1","DB07177"
"PTGS1","DB09214"
"PTGS1","DB06802"
"PTGS1","DB01283"
"PTGS1","DB00461"
"PTGS1","DB00795"
"PTGS1","DB00784"
"PTGS1","DB00939"
"PTGS1","DB07984"
"PTGS1","DB09215"
"PTGS1","DB06725"
"PTGS1","DB09212"
"PTGS1","DB11201"
"PTGS1","DB00500"
"PTGS1","DB02379"
"PTGS1","DB00350"
"PTGS1","DB00711"
"PTGS1","DB01397"
"PTGS1","DB07983"
"PTGS1","DB00812"
"PTGS1","DB04557"
"PTGS1","DB04817"
"PTGS1","DB02773"
"PTGS1","DB00159"
"PTGS1","DB00586"
"PTGS1","DB09213"
"PTGS1","DB08814"
"PTGS1","DB06736"
"PTGS1","DB13501"
"PTGS1","DB00749"
"PTGS1","DB01009"
"PTGS1","DB03752"
"PTGS1","DB12445"
"PTGS1","DB00963"
"PTGS1","DB09061"
"PTGS1","DB00465"
"PTGS1","DB01600"
"PTGS1","DB13346"
"PTGS1","DB04552"
"PTGS1","DB00573"
"PTGS1","DB13783"
"PTGS1","DB09295"
"PTGS1","DB03753"
"PTGS1","DB02709"
"PTGS1","DB03667"
"PTGS1","DB09216"
"PTGS1","DB02110"
"PTGS1","DB00244"
"PTGS1","DB00861"
"PTGS1","DB11079"
"PTGS1","DB00554"
"PTGS1","DB14009"
"PTGS1","DB07981"
"PTGS1","DB00870"
"PTGS1","DB01050"
"PTGS1","DB11071"
"PTGS1","DB00316"
"PTGS1","DB00945"
"PTGS1","DB00936"
"PTGS1","DB02266"
"PTGS1","DB00712"
"PTGS1","DB00605"
"PTGS1","DB11323"
"PTGS1","DB00788"
"PTGS1","DB01892"
"PTGS1","DB00154"
"PTGS1","DB01419"
"PTGS1","DB09288"
"PTGS1","DB01014"
"PTGS1","DB02198"
"PTGS1","DB02047"
"PTGS1","DB00328"
"PTGS1","DB01399"
"PTGS1","DB01401"
"PTGS1","DB00821"
"PTGS1","DB00469"
"PTGS1","DB05109"
"PTGS1","DB01837"
"PTGS1","DB00814"
"PTGS1","DB14011"
"PTGS1","DB03783"
"PTGS1","DB01435"
"PTGS1","DB00991"
"PTK2","DB06423"
"PTK2","DB12010"
"PTK2","DB07460"
"PTK2","DB07248"
"PTPN1","DB05506"
"PTPN1","DB08549"
"PTPN1","DB08397"
"PTPN1","DB07298"
"PTPN1","DB06333"
"PTPN1","DB08591"
"PTPN1","DB07289"
"PTPN1","DB07651"
"PTPN1","DB04142"
"PTPN1","DB02662"
"PTPN1","DB07730"
"PTPN1","DB03557"
"PTPN1","DB02420"
"PTPN1","DB04800"
"PTPN1","DB02977"
"PTPN1","DB07295"
"PTPN1","DB02259"
"PTPN1","DB02436"
"PTPN1","DB02014"
"PTPN1","DB02827"
"PTPN1","DB02072"
"PTPN1","DB06829"
"PTPN1","DB06521"
"PTPN1","DB02784"
"PTPN1","DB03982"
"PTPN1","DB03311"
"PTPN1","DB07263"
"PTPN1","DB07480"
"PTPN1","DB02620"
"PTPN1","DB07197"
"PTPN1","DB03670"
"PTPN1","DB04525"
"PTPN1","DB08001"
"PTPN1","DB02622"
"PTPN1","DB04088"
"PTPN1","DB03102"
"PTPN1","DB07719"
"PTPN1","DB04001"
"PTPN1","DB04204"
"PTPN1","DB07130"
"PTPN1","DB04285"
"PTPN1","DB08593"
"PTPN1","DB08147"
"PTPN1","DB06887"
"PTPN1","DB01820"
"PTPN1","DB02615"
"PTPN1","DB08003"
"PTPN1","DB02651"
"PTPN1","DB01734"
"PTPN1","DB08371"
"PTPN1","DB08783"
"PTPN1","DB07134"
"PTPN1","DB03714"
"PTPN1","DB03483"
"PTPN1","DB03661"
"PTPN1","DB03154"
"PTPN12","DB01133"
"QDPR","DB00157"
"QDPR","DB03814"
"QPRT","DB00627"
"RBP1","DB00459"
"RELA","DB01296"
"RELA","DB08908"
"RGN","DB14481"
"RGN","DB11093"
"RGN","DB11348"
"RHEB","DB04315"
"RHEB","DB04137"
"RIOK1","DB12010"
"RIPK1","DB12010"
"ROCK2","DB12010"
"ROCK2","DB13931"
"ROCK2","DB16703"
"ROCK2","DB08162"
"ROCK2","DB08756"
"ROCK2","DB13165"
"RPL23","DB07374"
"RPL23","DB08437"
"RPL23","DB02494"
"RPS6KA3","DB12010"
"RPS6KA3","DB00945"
"RUVBL2","DB04216"
"S100A10","DB12695"
"S100A13","DB01373"
"S100A13","DB11093"
"S100A13","DB01025"
"S100A13","DB11348"
"S100A13","DB00768"
"S100A13","DB14481"
"S100A13","DB01164"
"SDC2","DB00020"
"SDS","DB00133"
"SDS","DB00114"
"SDSL","DB00114"
"SEC14L2","DB14001"
"SEC14L2","DB14002"
"SEC14L2","DB00163"
"SERPINA4","DB01593"
"SERPINA4","DB09130"
"SERPINA4","DB14487"
"SERPINA5","DB05961"
"SERPINA5","DB00013"
"SERPINA5","DB00055"
"SERPINA5","DB05413"
"SERPIND1","DB00407"
"SERPIND1","DB09258"
"SERPIND1","DB14548"
"SERPIND1","DB06271"
"SERPIND1","DB14487"
"SERPIND1","DB01593"
"SERPIND1","DB14533"
"SERPIND1","DB09130"
"SERPINF1","DB09130"
"SF1","DB11638"
"SF3A2","DB09130"
"SF3A3","DB12695"
"SF3B1","DB14017"
"SF3B3","DB04216"
"SFPQ","DB11638"
"SFPQ","DB09130"
"SHMT1","DB00114"
"SHMT1","DB02067"
"SHMT1","DB01055"
"SHMT1","DB00145"
"SHMT1","DB02824"
"SHMT1","DB02800"
"SHMT1","DB00116"
"SIRT2","DB15493"
"SKP1","DB06980"
"SKP1","DB01750"
"SKP1","DB06982"
"SKP1","DB07950"
"SKP1","DB06981"
"SLC12A7","DB00761"
"SLC1A4","DB00160"
"SLC22A1","DB00406"
"SLC25A15","DB00129"
"SLC25A20","DB00583"
"SLC2A2","DB00428"
"SLCO1B1","DB00859"
"SLCO1B1","DB01211"
"SLCO1B1","DB05521"
"SLCO1B1","DB01241"
"SLCO1B1","DB00646"
"SLCO1B3","DB01211"
"SLCO1B3","DB01241"
"SLCO1B3","DB06749"
"SLCO1B3","DB06750"
"SLCO2B1","DB05521"
"SLCO2B1","DB01241"
"SMAD2","DB04522"
"SMARCA5","DB02670"
"SMARCA5","DB02379"
"SMARCE1","DB12695"
"SNRPA","DB02175"
"SNRPD2","DB11638"
"SORD","DB00157"
"SORD","DB04478"
"SPARC","DB11093"
"SPARC","DB14481"
"SPARC","DB11348"
"SQLE","DB00735"
"SQLE","DB01091"
"SQLE","DB08846"
"SQLE","DB00857"
"SRI","DB11348"
"SRI","DB14481"
"SRI","DB11093"
"SRP14","DB11638"
"SRPK2","DB02733"
"SRPK2","DB04395"
"SRPK2","DB00173"
"SRSF4","DB11638"
"STIP1","DB09130"
"STK24","DB12010"
"STK3","DB12010"
"STK38","DB12010"
"SULT1A1","DB04417"
"SULT1A1","DB01812"
"SULT1B1","DB01812"
"SULT1E1","DB01812"
"SULT1E1","DB03346"
"SULT1E1","DB02902"
"SULT1E1","DB01176"
"SULT2A1","DB01812"
"SULT2A1","DB04445"
"SULT2A1","DB02854"
"SUOX","DB03983"
"SYK","DB08846"
"SYK","DB08361"
"SYK","DB02010"
"SYK","DB07159"
"SYK","DB12121"
"SYK","DB12010"
"SYK","DB06834"
"SYK","DB07194"
"TAB1","DB06757"
"TAGLN2","DB11638"
"TARS2","DB00156"
"TAT","DB00114"
"TAT","DB00135"
"TAT","DB00120"
"TAT","DB00142"
"TDO2","DB00779"
"TFPI","DB14562"
"TFPI","DB06779"
"TFPI","DB00036"
"TFRC","DB15617"
"TFRC","DB14488"
"TFRC","DB13949"
"TFRC","DB01592"
"TFRC","DB14491"
"TFRC","DB14489"
"TFRC","DB14520"
"TFRC","DB14501"
"TFRC","DB13257"
"TFRC","DB14490"
"TGM2","DB11254"
"TGM2","DB04315"
"TOP1","DB05482"
"TOP1","DB04967"
"TOP1","DB00997"
"TOP1","DB00762"
"TOP1","DB05129"
"TOP1","DB04690"
"TOP1","DB14962"
"TOP1","DB07354"
"TOP1","DB04882"
"TOP1","DB08159"
"TOP1","DB01030"
"TOP1","DB12893"
"TOP1","DB11254"
"TOP1","DB05806"
"TOP1","DB06159"
"TOP1","DB06069"
"TOP1","DB00970"
"TOP1","DB05630"
"TPD52L2","DB12695"
"TPR","DB04299"
"TPR","DB02240"
"TPR","DB03470"
"TPR","DB03147"
"TUBB2A","DB12695"
"TUBB2A","DB05147"
"TUBB2B","DB05147"
"TUBB2B","DB07574"
"TUBB3","DB12695"
"TUBB3","DB05147"
"TUBB3","DB01873"
"TUBB3","DB03010"
"TUBB3","DB06042"
"TUBB3","DB04845"
"TUBB4A","DB11638"
"TUBB4A","DB05147"
"TUBB4A","DB06042"
"TUBB4A","DB01873"
"TUBB4A","DB03010"
"TUBB6","DB11638"
"TUBB6","DB05147"
"TUBG1","DB00570"
"UBR4","DB04959"
"UBR4","DB05483"
"UCHL1","DB12695"
"UGT1A1","DB12010"
"UGT1A6","DB08826"
"UGT1A9","DB04552"
"UGT1A9","DB04824"
"UNG","DB06990"
"UNG","DB07116"
"UNG","DB07760"
"USP14","DB12695"
"UTRN","DB14487"
"UTRN","DB14533"
"UTRN","DB14548"
"UTRN","DB01593"
"VARS","DB00161"
"VCAM1","DB11338"
"VCAM1","DB05399"
"VCAM1","DB01136"
"VCAM1","DB00898"
"VTN","DB14533"
"VTN","DB01593"
"VTN","DB09130"
"VTN","DB14487"
"VTN","DB14548"
"VTN","DB00054"
"WAS","DB01731"
"XDH","DB00583"
"XDH","DB01168"
"XDH","DB01685"
"XDH","DB03147"
"XDH","DB05262"
"XDH","DB03328"
"XDH","DB03516"
"XDH","DB00958"
"XDH","DB03841"
"XDH","DB00437"
"XDH","DB04854"
"XPO1","DB11942"
"ZYX","DB11638"
"AADAT","D03DSN"
"AADAT","D0RR5C"
"AADAT","CV5R6U"
"AADAT","CW4P5Y"
"AADAT","CF76GZ"
"AADAT","CW2RE4"
"AADAT","C8UBW9"
"AADAT","D09JPJ"
"AADAT","CY53GN"
"AADAT","C95KSM"
"AADAT","C2E6PT"
"AADAT","CV6XI8"
"AADAT","CDGT12"
"AADAT","C40LGZ"
"AADAT","C6YPN0"
"AADAT","C4U2LE"
"AADAT","CM8BC1"
"AADAT","CHU60C"
"AADAT","D0SZ7H"
"AADAT","C4DZ1K"
"AADAT","CJG3N6"
"AADAT","CQPD97"
"AADAT","D0QE9Q"
"AADAT","D08ETC"
"AADAT","C5DL2Y"
