name1	name2	module
PGM1	PKM	1
GPT	PKM	1
ENO3	PKM	1
FBP2	PKM	1
HK1	PKM	1
FBP1	PKM	1
PFKP	PKM	1
PCK2	PKM	1
ME2	PKM	1
GLS2	PKM	1
ASS1	PKM	1
ITPA	PKM	1
OGDHL	PKM	1
G6PD	PKM	1
HKDC1	PKM	1
GLDC	PKM	1
GLUD1	PKM	1
AGL	PKM	1
GBE1	PKM	1
NME7	PKM	1
GPD2	PKM	1
GPD1	PKM	1
IDH3G	PKM	1
GLYCTK	PKM	1
LDHD	PKM	1
ACSS1	PKM	1
ALDOB	PKM	1
PCK1	PKM	1
GYS2	PKM	1
ENTPD8	PKM	1
IDH3B	PKM	1
GUCY1A3	PKM	1
C12orf5	PKM	1
MTTP	PLIN2	1
ACSL5	PLIN2	1
ACSL4	PLIN2	1
GPAM	PLIN2	1
FABP5	PLIN2	1
FABP4	PLIN2	1
GOT2	PLIN2	1
AUP1	PLIN2	1
FABP1	PLIN2	1
MGLL	PLIN2	1
ACSL1	PLIN2	1
ACADL	PLIN2	1
ACSL3	PLIN2	1
AGPAT2	PLIN2	1
LPCAT2	PLIN2	1
NOP56	POLR2E	5
HNRNPC	POLR2E	5
DRG1	POLR2E	5
GTF2F1	POLR2E	5
PFDN2	POLR2E	5
FARSA	POLR2E	5
HNRNPA3	POLR2E	5
HNRNPU	POLR2E	5
POLR1C	POLR2E	5
HNRNPA1	POLR2E	5
HNRNPA0	POLR2E	5
FTSJ3	POLR2E	5
PFDN5	POLR2E	5
GRWD1	POLR2E	5
EWSR1	POLR2E	5
FBL	POLR2E	5
NCBP1	POLR2E	5
NHP2	POLR2E	5
GAR1	POLR2E	5
CTPS1	POLR2E	5
METTL3	POLR2E	5
HNRNPF	POLR2E	5
MYBBP1A	POLR2E	5
DDX21	POLR2E	5
HNRNPR	POLR2E	5
AGO2	POLR2E	5
CTPS2	POLR2E	5
DDX42	POLR2E	5
HNRNPK	POLR2E	5
NSUN2	POLR2E	5
HNRNPM	POLR2E	5
HNRNPH1	POLR2E	5
HNRNPH2	POLR2E	5
LSM8	POLR2E	5
HNRNPL	POLR2E	5
PFDN6	POLR2E	5
DKC1	POLR2E	5
CES1	PON1	2
CYP1A2	PON1	2
CYP2D6	PON1	2
ABCB1	PON1	2
CES2	PON1	2
CYP2C9	PON1	2
CYP3A4	PON1	2
CYP3A5	PON1	2
CYP2B6	PON1	2
OGN	POSTN	12
IGFBP7	POSTN	12
FBLN1	POSTN	12
ASPN	POSTN	12
AEBP1	POSTN	12
COL1A1	POSTN	12
NID1	POSTN	12
FBLN2	POSTN	12
LTBP1	POSTN	12
COL18A1	POSTN	12
PCOLCE	POSTN	12
COL15A1	POSTN	12
KIF1B	PPFIA1	8
ANO1	PPFIA1	8
PARP1	PRKDC	4
CDC5L	PRKDC	4
MSH2	PRKDC	4
MRE11A	PRKDC	4
MCM4	PRKDC	4
APEX1	PRKDC	4
KDM1A	PRKDC	4
CHD1L	PRKDC	4
CSNK2A2	PRKDC	4
CDK2	PRKDC	4
MSH6	PRKDC	4
PCNA	PRKDC	4
CDK9	PRKDC	4
FEN1	PRKDC	4
HERC2	PRKDC	4
DDX17	PRMT1	5
DDX5	PRMT1	5
HNRNPR	PRMT1	5
CIRBP	PRMT1	5
HNRNPA1	PRMT1	5
LSM4	PRMT1	5
NAT10	PRMT1	5
CTPS1	PRMT1	5
EIF4A3	PRMT1	5
DDX56	PRMT1	5
DDX39A	PRMT1	5
HNRNPDL	PRMT1	5
GRWD1	PRMT1	5
DDX49	PRMT1	5
EWSR1	PRMT1	5
METTL3	PRMT1	5
NOP56	PRMT1	5
DKC1	PRMT1	5
NOP2	PRMT1	5
POLR2E	PRMT1	5
PABPC1	PRMT1	5
ALYREF	PRMT1	5
DDX3X	PRMT1	5
DDX18	PRMT1	5
CLNS1A	PRMT1	5
FUS	PRMT1	5
NHP2	PRMT1	5
FMR1	PRMT1	5
DHX9	PRMT1	5
HNRNPH1	PRMT1	5
HNRNPC	PRMT1	5
GAR1	PRMT1	5
G3BP1	PRMT1	5
PABPN1	PRMT1	5
POLR1C	PRMT1	5
ATXN2L	PRMT1	5
FBL	PRMT1	5
DHX15	PRMT1	5
ERH	PRMT1	5
NCL	PRMT1	5
ILF3	PRMT1	5
HNRNPU	PRMT1	5
KHDRBS1	PRMT1	5
HNRNPUL1	PRMT1	5
MAGOH	PRMT1	5
HNRNPK	PRMT1	5
CAPRIN1	PRMT1	5
FTSJ3	PRMT1	5
IMPDH2	PRMT1	5
LSM6	PRMT5	5
LSM5	PRMT5	5
EIF3D	PRMT5	5
CTNNBL1	PRMT5	5
FBL	PRMT5	5
DDX39B	PRMT5	5
DKC1	PRMT5	5
GTF2F1	PRMT5	5
MYBBP1A	PRMT5	5
NCL	PRMT5	5
CHD4	PRMT5	5
NOP56	PRMT5	5
NHP2	PRMT5	5
PDCD4	PRMT5	5
NCBP1	PRMT5	5
PRMT1	PRMT5	5
FARSA	PRMT5	5
LSM2	PRMT5	5
DDX39A	PRMT5	5
CTPS1	PRMT5	5
LSM4	PRMT5	5
ILF2	PRMT5	5
PABPC1	PRMT5	5
EIF4A3	PRMT5	5
ERH	PRMT5	5
GAR1	PRMT5	5
DDX56	PRMT5	5
AGO2	PRMT5	5
METTL3	PRMT5	5
ILF3	PRMT5	5
G3BP1	PRMT5	5
MAGOH	PRMT5	5
HNRNPH1	PRMT5	5
CLNS1A	PRMT5	5
EIF3A	PRMT5	5
PLRG1	PRPF31	5
NAT10	PRPF31	5
CTNNBL1	PRPF31	5
PPIH	PRPF31	5
PAPOLA	PRPF31	5
POLR2E	PRPF31	5
DDX39B	PRPF31	5
DDX46	PRPF31	5
GAR1	PRPF31	5
AAR2	PRPF31	5
HTATSF1	PRPF31	5
DDX49	PRPF31	5
CEBPZ	PRPF31	5
HEATR1	PRPF31	5
GTF2F1	PRPF31	5
DHX15	PRPF31	5
HNRNPA3	PRPF31	5
LARP7	PRPF31	5
DKC1	PRPF31	5
PRPF19	PRPF31	5
EIF4H	PRPF31	5
FTSJ3	PRPF31	5
EFTUD2	PRPF31	5
IK	PRPF31	5
LSM8	PRPF31	5
LSM5	PRPF31	5
MYBBP1A	PRPF31	5
DDX23	PRPF31	5
EXOSC2	PRPF31	5
FBL	PRPF31	5
LSM4	PRPF31	5
NHP2	PRPF31	5
LSM6	PRPF31	5
ASCC3	PRPF31	5
GRWD1	PRPF31	5
PRPF18	PRPF31	5
HNRNPH2	PRPF31	5
LSM3	PRPF31	5
PHF5A	PRPF31	5
PES1	PRPF31	5
DDX39A	PRPF31	5
BUD31	PRPF31	5
LSM2	PRPF31	5
PSMG1	PSMG2	6
CDC37	PSMG2	6
BAG2	PSMG2	6
BAG3	PSMG2	6
DNAJC2	PSMG2	6
HSP90AB1	PSMG2	6
BCLAF1	PTBP1	5
DKC1	PTBP1	5
PABPN1	PTBP1	5
CPSF1	PTBP1	5
DDX5	PTBP1	5
PFDN6	PTBP1	5
EIF4H	PTBP1	5
KHSRP	PTBP1	5
NAA50	PTBP1	5
CHD4	PTBP1	5
ERH	PTBP1	5
MAGOH	PTBP1	5
DHX15	PTBP1	5
ELAVL1	PTBP1	5
NUDT21	PTBP1	5
NCL	PTBP1	5
FUS	PTBP1	5
EXOSC7	PTBP1	5
PFDN2	PTBP1	5
EWSR1	PTBP1	5
CTNNBL1	PTBP1	5
MATR3	PTBP1	5
POLR2E	PTBP1	5
PRPF8	PTBP1	5
NONO	PTBP1	5
ALYREF	PTBP1	5
HNRNPU	PTBP1	5
PSME3	PTBP1	5
DDX6	PTBP1	5
EIF3G	PTBP1	5
PRPF19	PTBP1	5
DNAJC8	PTBP1	5
PABPC1	PTBP1	5
AGO2	PTBP1	5
ILF3	PTBP1	5
HNRNPA3	PTBP1	5
HNRNPDL	PTBP1	5
DHX9	PTBP1	5
HNRNPAB	PTBP1	5
EIF4G2	PTBP1	5
DDX17	PTBP1	5
HNRNPC	PTBP1	5
G3BP2	PTBP1	5
PHF5A	PTBP1	5
HNRNPH2	PTBP1	5
G3BP1	PTBP1	5
DDX39B	PTBP1	5
DDX3X	PTBP1	5
DAZAP1	PTBP1	5
HNRNPF	PTBP1	5
HNRNPA1	PTBP1	5
HNRNPM	PTBP1	5
FBL	PTBP1	5
EIF3A	PTBP1	5
EXOSC2	PTBP1	5
HNRNPA0	PTBP1	5
HNRNPH1	PTBP1	5
HNRNPR	PTBP1	5
HNRNPL	PTBP1	5
NUDC	PTBP1	5
HNRNPH3	PTBP1	5
CAPRIN1	PTBP1	5
NAA10	PTBP1	5
LSM8	PTBP1	5
ILF2	PTBP1	5
LSM4	PTBP1	5
NCBP1	PTBP1	5
KHDRBS1	PTBP1	5
CSTF2	PTBP1	5
EFTUD2	PTBP1	5
PLRG1	PTBP1	5
GTF2F1	PTBP1	5
EIF4A3	PTBP1	5
DDX39A	PTBP1	5
LSM3	PTBP1	5
EIF3B	PTBP1	5
FXR1	PTBP1	5
CPSF6	PTBP1	5
FUBP1	PTBP1	5
PFDN5	PTBP1	5
CELF1	PTBP1	5
HNRNPK	PTBP1	5
NOS3	PTK2	7
ELMO1	PTK2	7
AGRN	PTK2	7
LAMB2	PTK2	7
FN1	PTK2	7
GSN	PTK2	7
LAMC1	PTK2	7
MMP9	PTK2	7
ARHGEF2	PTK2	7
CD151	PTK2	7
ITGA6	PTK2	7
ITGB5	PTK2	7
GIT2	PTK2	7
ABLIM3	PTK2	7
PAK2	PTK2	7
NCK1	PTK2	7
LAMB1	PTK2	7
ARHGEF7	PTK2	7
PECAM1	PTK2	7
ABLIM1	PTK2	7
OCLN	PTK2	7
MME	PTK2	7
LYN	PTK2	7
HCK	PTK2	7
MCTS1	PTMA	4
HDAC2	PTMA	4
HMGB2	PTMA	4
ANP32A	PTMA	4
H1F0	PTMA	4
DEK	PTMA	4
GCAT	PTMA	4
NASP	PTMA	4
HDAC1	PTMA	4
PGM1	PYGL	1
GBE1	PYGL	1
GYS2	PYGL	1
ACADL	PYGL	1
FBP1	PYGL	1
DHTKD1	PYGL	1
ENO3	PYGL	1
ACAA2	PYGL	1
GLUD1	PYGL	1
GYS1	PYGL	1
PCK1	PYGL	1
KYNU	PYGL	1
OTC	PYGL	1
HKDC1	PYGL	1
PHKG2	PYGL	1
GLDC	PYGL	1
HADH	PYGL	1
EHHADH	PYGL	1
GRHPR	PYGL	1
AGL	PYGL	1
PKM	PYGL	1
PGM2L1	PYGL	1
HK3	PYGL	1
AGXT2	PYGL	1
GLS2	PYGL	1
ALDOB	PYGL	1
ACSL5	PYGL	1
G6PD	PYGL	1
PHKA2	PYGL	1
FBP2	PYGL	1
GYG2	PYGL	1
PHKB	PYGL	1
PFKP	PYGL	1
PCK2	PYGL	1
HK1	PYGL	1
ACACB	PYGL	1
GAPVD1	RAB22A	20
APPL2	RAB22A	20
BUB3	RAD21	4
PDS5A	RAD21	4
MCM4	RAD21	4
HAT1	RAD21	4
CDC5L	RAD21	4
OGT	RAD21	4
MSH6	RAD21	4
FEN1	RAD21	4
MSH2	RAD21	4
CBX3	RAD21	4
PCNA	RAD21	4
HDAC1	RAD21	4
NAP1L1	RAD21	4
PARP1	RAD21	4
H1FX	RAD21	4
MCM3	RAD21	4
DEK	RAD21	4
MCM6	RAD21	4
MCM2	RAD21	4
PRKDC	RAD21	4
PDS5B	RAD21	4
CDC37	RAE1	6
CPSF3	RAE1	6
IPO11	RAE1	6
HSPA14	RAE1	6
NUP98	RAE1	6
GEMIN5	RAE1	6
NEK7	RAE1	6
IPO4	RAE1	6
HSPA1A	RAE1	6
NUP50	RAE1	6
NUP54	RAE1	6
NUP188	RAE1	6
NUP93	RAE1	6
NUP205	RAE1	6
NPM1	RAE1	6
NUP214	RAE1	6
NUP88	RAE1	6
NUP133	RAE1	6
HSPA4	RAE1	6
NUP160	RAE1	6
NUP153	RAE1	6
NUP210	RAE1	6
NUPL1	RAE1	6
IPO9	RAE1	6
DYNLL1	RAE1	6
NUP155	RAE1	6
CPSF2	RAE1	6
HSPA2	RAE1	6
NUP62	RAE1	6
NUP107	RAE1	6
DDX20	RAE1	6
NUP43	RAE1	6
METTL7B	RARRES2	23
GTF2I	RBBP4	4
POLR2A	RBBP4	4
PDS5A	RBBP4	4
BANF1	RBBP4	4
POLR2C	RBBP4	4
PHC2	RBBP4	4
C17orf49	RBBP4	4
HAT1	RBBP4	4
POLR2H	RBBP4	4
HDAC6	RBBP4	4
MCM3	RBBP4	4
CHD1L	RBBP4	4
MCM6	RBBP4	4
BUB3	RBBP4	4
DAXX	RBBP4	4
EHMT2	RBBP4	4
HDAC1	RBBP4	4
NASP	RBBP4	4
MCM2	RBBP4	4
CBX3	RBBP4	4
MTA2	RBBP4	4
HDAC2	RBBP4	4
ACTL6A	RBBP4	4
DPY30	RBBP4	4
KDM1A	RBBP4	4
NAP1L1	RBBP4	4
CDK2	RBBP4	4
HCFC1	RBBP4	4
MCM4	RBBP4	4
PCNA	RBBP4	4
POLR2B	RBBP4	4
RAD21	RBBP4	4
CUL4B	RBBP5	4
KDM1A	RBBP5	4
OGT	RBBP5	4
POLR2H	RBBP5	4
POLR2B	RBBP5	4
EHMT2	RBBP5	4
BANF1	RBBP5	4
GPS1	RBBP5	4
RBBP4	RBBP5	4
HDAC1	RBBP5	4
HCFC1	RBBP5	4
C17orf49	RBBP5	4
CARM1	RBBP5	4
POLR2C	RBBP5	4
PSIP1	RBBP5	4
DPY30	RBBP5	4
NUP37	RBBP5	4
DCAF11	RBBP5	4
COPS7B	RBBP5	4
CDC73	RBBP5	4
POLR2A	RBBP5	4
PELP1	RBBP5	4
EP400	RBBP5	4
CBX3	RBBP5	4
HDAC1	RBBP7	4
POLR2H	RBBP7	4
HAT1	RBBP7	4
MCM2	RBBP7	4
RBBP5	RBBP7	4
KDM1A	RBBP7	4
CHD1L	RBBP7	4
MCM6	RBBP7	4
BANF1	RBBP7	4
PTMA	RBBP7	4
HDAC6	RBBP7	4
RBBP4	RBBP7	4
MTA2	RBBP7	4
CUL4B	RBBP7	4
PDS5A	RBBP7	4
CDC5L	RBBP7	4
PHC2	RBBP7	4
EHMT2	RBBP7	4
PCNA	RBBP7	4
ACTL6A	RBBP7	4
HCFC1	RBBP7	4
HDAC2	RBBP7	4
RAD21	RBBP7	4
C17orf49	RBBP7	4
NASP	RBBP7	4
CBX3	RBBP7	4
FEN1	RBBP7	4
BUB3	RBBP7	4
GTF2I	RBBP7	4
DAXX	RBBP7	4
MCTS1	RBBP7	4
MCM4	RBBP7	4
HUWE1	RBBP7	4
DCAF11	RBBP7	4
POLR2A	RBBP7	4
MCM3	RBBP7	4
COPS7B	RBBP7	4
GPS1	RBBP7	4
POLR2B	RBBP7	4
POLR2C	RBBP7	4
NAE1	RBX1	4
POLR2C	RBX1	4
BIRC6	RBX1	4
CDK2	RBX1	4
POLR2H	RBX1	4
POLR2B	RBX1	4
ANAPC2	RBX1	4
POLR2A	RBX1	4
ANAPC1	RBX1	4
PARP1	RBX1	4
GPS1	RBX1	4
COPS7B	RBX1	4
PTMA	RBX1	4
DCAF11	RBX1	4
CUL4B	RBX1	4
PCNA	RBX1	4
CHD1L	RBX1	4
DEK	RBX1	4
RBBP7	RBX1	4
HUWE1	RBX1	4
ACTL6A	RBX1	4
RBBP5	RBX1	4
MRE11A	RECQL	4
FEN1	RECQL	4
PARP1	RECQL	4
MSH6	RECQL	4
MED23	RECQL	4
CKAP5	RECQL	4
RAD50	RECQL	4
PRKDC	RECQL	4
APEX1	RECQL	4
MSH2	RECQL	4
PDS5A	RFC3	4
NASP	RFC3	4
MSH6	RFC3	4
MCM6	RFC3	4
MCM2	RFC3	4
DUT	RFC3	4
CHD1L	RFC3	4
MCM4	RFC3	4
PCNA	RFC3	4
RBX1	RFC3	4
PARP1	RFC3	4
MRE11A	RFC3	4
CDK2	RFC3	4
BUB3	RFC3	4
RBBP7	RFC3	4
PURB	RFC3	4
DCTPP1	RFC3	4
MCM3	RFC3	4
FEN1	RFC3	4
RAD50	RFC3	4
APEX1	RFC3	4
NPLOC4	RFC3	4
MSH2	RFC3	4
DTYMK	RFC3	4
RBBP4	RFC3	4
RAD21	RFC3	4
NUP37	RFC3	4
HDAC1	RFC3	4
DNAJC9	RFC3	4
HAT1	RFC3	4
CUL4B	RFC3	4
MSH2	RFC4	4
MCM3	RFC4	4
MCM4	RFC4	4
MCM2	RFC4	4
MSH6	RFC4	4
DCTPP1	RFC4	4
PDS5A	RFC4	4
HAT1	RFC4	4
CUL4B	RFC4	4
ACTL6A	RFC4	4
BUB3	RFC4	4
PARP1	RFC4	4
HMGB2	RFC4	4
RFC3	RFC4	4
NASP	RFC4	4
CKAP5	RFC4	4
MRE11A	RFC4	4
DNAJC9	RFC4	4
DEK	RFC4	4
CHD1L	RFC4	4
NPLOC4	RFC4	4
RBX1	RFC4	4
DTYMK	RFC4	4
POLR2B	RFC4	4
RAD21	RFC4	4
NUP37	RFC4	4
RBBP7	RFC4	4
PCNA	RFC4	4
DRG2	RFC4	4
FEN1	RFC4	4
APEX1	RFC4	4
KNTC1	RFC4	4
RAD50	RFC4	4
DUT	RFC4	4
RBBP4	RFC4	4
CDK2	RFC4	4
NELFB	RFC4	4
PTMA	RFC4	4
MCM6	RFC4	4
HMGB3	RFC4	4
MCMBP	RFC4	4
DRG2	RFC5	4
NPLOC4	RFC5	4
MCM2	RFC5	4
BUB3	RFC5	4
MCM6	RFC5	4
RBX1	RFC5	4
PARP1	RFC5	4
HAT1	RFC5	4
RFC4	RFC5	4
PDS5A	RFC5	4
DTYMK	RFC5	4
NUP37	RFC5	4
MRE11A	RFC5	4
MCM4	RFC5	4
MSH6	RFC5	4
RAD50	RFC5	4
KNTC1	RFC5	4
APEX1	RFC5	4
RFC3	RFC5	4
MSH2	RFC5	4
CHD1L	RFC5	4
RAD21	RFC5	4
NASP	RFC5	4
DUT	RFC5	4
FEN1	RFC5	4
MCM3	RFC5	4
CUL4B	RFC5	4
PCNA	RFC5	4
RBBP7	RFC5	4
DNAJC9	RFC5	4
CAT	RGN	1
GNMT	RGN	1
IDNK	RGN	1
HPD	RGN	1
G6PD	RGN	1
OAT	RGN	1
PBLD	RGN	1
GLUD1	RGN	1
MSH6	RPA1	4
MCM3	RPA1	4
HAT1	RPA1	4
INTS3	RPA1	4
RFC5	RPA1	4
FEN1	RPA1	4
PARP1	RPA1	4
CDK2	RPA1	4
FHL2	RPA1	4
PPP4R2	RPA1	4
DNAJC9	RPA1	4
NPLOC4	RPA1	4
MRE11A	RPA1	4
POLR2C	RPA1	4
CDC5L	RPA1	4
MSH2	RPA1	4
RFC3	RPA1	4
POLR2B	RPA1	4
MCM2	RPA1	4
MCMBP	RPA1	4
POLR2A	RPA1	4
PRKDC	RPA1	4
MCM4	RPA1	4
DUT	RPA1	4
RECQL	RPA1	4
RFC4	RPA1	4
MMS19	RPA1	4
NASP	RPA1	4
HERC2	RPA1	4
RBX1	RPA1	4
PCNA	RPA1	4
CUL4B	RPA1	4
PURB	RPA1	4
MCM6	RPA1	4
RAD50	RPA1	4
APEX1	RPA1	4
POLR2H	RPA1	4
CHD1L	RPA1	4
RFC4	RPA2	4
PCNA	RPA2	4
MCM4	RPA2	4
APEX1	RPA2	4
NPLOC4	RPA2	4
MSH2	RPA2	4
FEN1	RPA2	4
HERC2	RPA2	4
CDK2	RPA2	4
RPA1	RPA2	4
RAD50	RPA2	4
POLR2C	RPA2	4
PRKDC	RPA2	4
NASP	RPA2	4
MCM3	RPA2	4
PPP4R2	RPA2	4
PURB	RPA2	4
MSH6	RPA2	4
CUL4B	RPA2	4
MCMBP	RPA2	4
POLR2H	RPA2	4
RFC5	RPA2	4
RBX1	RPA2	4
MRE11A	RPA2	4
PARP1	RPA2	4
CHD1L	RPA2	4
MCM6	RPA2	4
DNAJC9	RPA2	4
INTS3	RPA2	4
MMS19	RPA2	4
RFC3	RPA2	4
POLR2A	RPA2	4
POLR2B	RPA2	4
MCM2	RPA2	4
RECQL	RPA2	4
DUT	RPA2	4
CDK9	RPRD1B	4
POLR2B	RPRD1B	4
POLR2C	RPRD1B	4
INTS3	RPRD1B	4
CTDP1	RPRD1B	4
POLR2H	RPRD1B	4
POLR2A	RPRD1B	4
NUDC	RUVBL1	5
MARS	RUVBL1	5
NHP2	RUVBL1	5
DDX18	RUVBL1	5
PRPF31	RUVBL1	5
MATR3	RUVBL1	5
CHD4	RUVBL1	5
EIF4A3	RUVBL1	5
GRWD1	RUVBL1	5
FBL	RUVBL1	5
HNRNPH3	RUVBL1	5
ALYREF	RUVBL1	5
RBM8A	RUVBL1	5
ERH	RUVBL1	5
PFDN5	RUVBL1	5
DDX39B	RUVBL1	5
HNRNPR	RUVBL1	5
NOP56	RUVBL1	5
EFTUD2	RUVBL1	5
PFDN6	RUVBL1	5
PFDN2	RUVBL1	5
EIF3G	RUVBL1	5
HNRNPK	RUVBL1	5
EIF3D	RUVBL1	5
AAR2	RUVBL1	5
DDX56	RUVBL1	5
LSM8	RUVBL1	5
GAR1	RUVBL1	5
MAGOH	RUVBL1	5
PRMT1	RUVBL1	5
RBM14	RUVBL1	5
HNRNPM	RUVBL1	5
LSM4	RUVBL1	5
RNMT	RUVBL1	5
G3BP1	RUVBL1	5
PES1	RUVBL1	5
PSME3	RUVBL1	5
EIF4H	RUVBL1	5
ETF1	RUVBL1	5
HNRNPAB	RUVBL1	5
DHX9	RUVBL1	5
EXOSC7	RUVBL1	5
RNPS1	RUVBL1	5
NAT10	RUVBL1	5
EWSR1	RUVBL1	5
HNRNPA1	RUVBL1	5
PTBP1	RUVBL1	5
DDX39A	RUVBL1	5
PRMT5	RUVBL1	5
DKC1	RUVBL1	5
EIF3A	RUVBL1	5
EIF3B	RUVBL1	5
POLR2E	RUVBL1	5
POLR1C	RUVBL1	5
PRPF4	RUVBL1	5
ELAVL1	RUVBL1	5
HNRNPH1	RUVBL1	5
PRPF8	RUVBL1	5
ILF2	RUVBL1	5
HNRNPL	RUVBL1	5
NAA10	RUVBL1	5
PRPF19	RUVBL1	5
EIF2S2	RUVBL1	5
HNRNPC	RUVBL1	5
IMPDH2	RUVBL1	5
PABPC1	RUVBL1	5
DDX42	RUVBL1	5
DHX15	SAFB	5
ALYREF	SAFB	5
EXOSC7	SAFB	5
HNRNPA1	SAFB	5
PTBP1	SAFB	5
HNRNPH1	SAFB	5
NONO	SAFB	5
HNRNPM	SAFB	5
HNRNPK	SAFB	5
HNRNPA0	SAFB	5
HNRNPC	SAFB	5
HNRNPF	SAFB	5
HNRNPL	SAFB	5
RBMX	SAFB	5
KHDRBS1	SAFB	5
ILF2	SAFB	5
MATR3	SAFB	5
CHD4	SAFB	5
NUDT21	SAFB	5
CPSF6	SAFB	5
FUBP1	SAFB	5
HNRNPUL1	SAFB	5
NCBP1	SAFB	5
DDX54	SAFB	5
DDX39B	SAFB	5
RBM14	SAFB	5
ACIN1	SAFB	5
EXOSC2	SAFB	5
EWSR1	SAFB	5
ERH	SAFB	5
DNAJC8	SAFB	5
CTNNBL1	SAFB	5
KHSRP	SAFB	5
DHX9	SAFB	5
ELAVL1	SAFB	5
ILF3	SAFB	5
BCLAF1	SAFB	5
HNRNPU	SAFB	5
FUS	SAFB	5
HNRNPR	SAFB	5
RBM39	SAFB	5
HNRNPDL	SAFB	5
NCL	SAFB	5
HADH	SCD	1
ACSL5	SCD	1
HMGCS2	SCD	1
MTTP	SCD	1
GPD1	SCD	1
ACACB	SCD	1
AGPAT1	SCD	1
PEMT	SCD	1
ACSL1	SCD	1
PCYT1A	SCD	1
MLXIPL	SCD	1
MGLL	SCD	1
G6PD	SCD	1
ACSL3	SCD	1
ACSL4	SCD	1
FABP1	SCD	1
PCK1	SCD	1
ACAA1	SCD	1
COBL	SCD	1
GPT	SCD	1
ACOX2	SCD	1
ACADL	SCD	1
FABP4	SCD	1
ACADM	SCD	1
FABP5	SCD	1
EHHADH	SCD	1
GPAM	SCD	1
AGPAT2	SCD	1
ACSS2	SCD	1
GOT2	SCD	1
PLIN2	SCD	1
PCK2	SCD	1
ACLY	SCD	1
CD81	SDCBP	7
SDC2	SDCBP	7
IL16	SDCBP	7
ANXA2	SDCBP	7
INTS1	SERPINA11	21
PCOLCE	SERPINF1	12
PLOD2	SERPINF1	12
CRTAP	SERPINF1	12
COL18A1	SERPINF1	12
COL1A1	SERPINF1	12
COL15A1	SERPINF1	12
LEPRE1	SERPINF1	12
HNRNPF	SF3B4	5
SF3B3	SF3B4	5
SF3B2	SF3B4	5
LARP7	SF3B4	5
SF3B1	SF3B4	5
RBM22	SF3B4	5
CHERP	SF3B4	5
PPIH	SF3B4	5
LSM6	SF3B4	5
DDX17	SF3B4	5
PUF60	SF3B4	5
RBM10	SF3B4	5
RBM4	SF3B4	5
SF3A2	SF3B4	5
SF1	SF3B4	5
HNRNPC	SF3B4	5
RBM17	SF3B4	5
HNRNPA1	SF3B4	5
PRMT5	SF3B4	5
LSM3	SF3B4	5
PRPF6	SF3B4	5
ILF3	SF3B4	5
HNRNPH1	SF3B4	5
PRMT1	SF3B4	5
DDX42	SF3B4	5
ALYREF	SF3B4	5
LSM5	SF3B4	5
ACIN1	SF3B4	5
NCBP1	SF3B4	5
BUD31	SF3B4	5
PRPF40A	SF3B4	5
IK	SF3B4	5
HNRNPUL1	SF3B4	5
SF3A1	SF3B4	5
SART1	SF3B4	5
LSM4	SF3B4	5
FBL	SF3B4	5
EWSR1	SF3B4	5
KHDRBS1	SF3B4	5
EFTUD2	SF3B4	5
PRPF8	SF3B4	5
POLR2E	SF3B4	5
LSM8	SF3B4	5
PRPF19	SF3B4	5
PPIL1	SF3B4	5
PLRG1	SF3B4	5
HTATSF1	SF3B4	5
PRPF4	SF3B4	5
GTF2F1	SF3B4	5
PHF5A	SF3B4	5
LSM2	SF3B4	5
PRPF31	SF3B4	5
DHX15	SF3B4	5
SF3A3	SF3B4	5
DDX46	SF3B4	5
EIF4A3	SF3B4	5
DDX23	SF3B4	5
SF3B3	SFPQ	5
ELAVL1	SFPQ	5
DHX15	SFPQ	5
HNRNPH3	SFPQ	5
ERH	SFPQ	5
ALYREF	SFPQ	5
HNRNPL	SFPQ	5
MATR3	SFPQ	5
CHERP	SFPQ	5
HNRNPR	SFPQ	5
CSTF3	SFPQ	5
HNRNPU	SFPQ	5
HNRNPA3	SFPQ	5
SF1	SFPQ	5
PUF60	SFPQ	5
LSM3	SFPQ	5
HTATSF1	SFPQ	5
PTBP1	SFPQ	5
DDX39B	SFPQ	5
EWSR1	SFPQ	5
RBM10	SFPQ	5
CTNNBL1	SFPQ	5
DDX21	SFPQ	5
CELF1	SFPQ	5
ILF2	SFPQ	5
KHSRP	SFPQ	5
RBM39	SFPQ	5
SAFB	SFPQ	5
BCLAF1	SFPQ	5
PABPN1	SFPQ	5
DDX39A	SFPQ	5
PSPC1	SFPQ	5
HNRNPC	SFPQ	5
METTL3	SFPQ	5
CHD4	SFPQ	5
NUDT21	SFPQ	5
DAZAP1	SFPQ	5
ASPSCR1	SFPQ	5
DDX17	SFPQ	5
DDX5	SFPQ	5
HNRNPF	SFPQ	5
ILF3	SFPQ	5
DNAJC8	SFPQ	5
SF3A1	SFPQ	5
DHX9	SFPQ	5
DDX3X	SFPQ	5
PRPF8	SFPQ	5
CSTF2	SFPQ	5
FUS	SFPQ	5
AGO2	SFPQ	5
SERBP1	SFPQ	5
PRPF19	SFPQ	5
LUC7L3	SFPQ	5
HNRNPM	SFPQ	5
PSME3	SFPQ	5
HNRNPA1	SFPQ	5
KHDRBS1	SFPQ	5
PHF5A	SFPQ	5
SF3B6	SFPQ	5
DDX1	SFPQ	5
PLRG1	SFPQ	5
NCL	SFPQ	5
HNRNPA0	SFPQ	5
